case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
194,C,16,16,16,6263.431,245,16,1,29,1900.7884289332053,4724.430528334275,1166.7884289332053,3557.64209940107,1225.0,234.0,80.0,0,,,0.4401058999937959
194,CAz3,16,16,16,7135.462,394,16,1,29,2038.7884289332053,4702.462263219298,1166.7884289332053,3535.6738342860936,1970.0,383.0,80.0,0,,,0.4233959999983199
194,CAz4,16,16,16,6812.258,392,16,1,29,2050.788428933205,4383.258402436771,1166.7884289332053,3216.4699735035642,1960.0,389.0,80.0,0,,,0.36940700002014637
195,C,11,11,11,8107.112,405,11,1,29,6004.526432326396,5626.111637999988,3629.5264323263946,1996.5852056735923,2025.0,401.0,55.0,0,,,0.2301482000038959
195,CAz3,11,11,11,8282.196,523,11,1,29,6591.077489927669,5092.196284233988,3635.0774899276685,1457.118794306319,2615.0,520.0,55.0,0,,,0.08187419999740086
195,CAz4,11,11,11,8408.916,544,11,1,29,6669.077489927669,5091.916235864281,3635.0774899276685,1456.8387459366122,2720.0,542.0,55.0,0,,,0.04922500002430752
196,C,15,15,15,8079.254,357,15,1,29,5524.957412194344,5884.254322910758,3680.957412194344,2203.296910716414,1785.0,335.0,75.0,0,,,0.2930556999926921
196,CAz3,15,15,15,8185.327,428,15,1,29,6060.137964209571,5546.327076218717,3683.13796420957,1863.1891120091473,2140.0,424.0,75.0,0,,,0.14841100000194274
196,CAz4,15,15,15,8542.806,470,15,1,29,6150.56498330786,5648.806316450575,3683.5649833078587,1965.2413331427165,2350.0,469.0,75.0,0,,,0.14829769998323172
197,C,13,13,13,7403.756,364,13,1,29,5705.298842092921,5161.755612692732,3631.2988420929205,1530.4567705998113,1820.0,357.0,65.0,0,,,0.22682050001458265
197,CAz3,13,13,13,7737.535,478,13,1,29,6501.43521243378,4806.535397405727,3692.4352124337806,1114.1001849719473,2390.0,476.0,65.0,0,,,0.045351000007940456
