case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
44,CAz4,16,16,16,11592.79,859,16,1,29,6528.728787222436,6365.7898247840785,3472.7287872224356,2893.061037561644,4295.0,852.0,80.0,0,,,0.44338900002185255
45,C,16,16,16,13118.068,784,16,1,29,6495.581153129763,8348.06799659061,3589.581153129762,4758.486843460847,3920.0,770.0,80.0,0,,,0.6783663000096567
45,CAz3,16,16,16,14000.731,977,16,1,29,6806.755820540189,8071.7309091259685,3589.755820540189,4481.975088585783,4885.0,964.0,80.0,0,,,0.5208159000030719
45,CAz4,16,16,16,14047.984,986,16,1,29,6806.755820540189,8063.9843589272095,3589.755820540189,4474.228538387024,4930.0,974.0,80.0,0,,,0.5527165000094101
46,C,16,16,16,11239.099,639,16,1,29,6143.7546540369,7341.099371164989,3463.7546540368985,3877.344717128094,3195.0,623.0,80.0,0,,,0.7196242000209168
46,CAz3,16,16,16,12380.279,929,16,1,29,6516.300371881498,6731.278925277261,3478.300371881497,3252.9785533957656,4645.0,924.0,80.0,0,,,0.38615889998618513
46,CAz4,16,16,16,12337.626,922,16,1,29,6522.300371881498,6730.62588614446,3478.300371881497,3252.325514262965,4610.0,917.0,80.0,0,,,0.34290439999313094
47,C,16,16,16,12485.79,892,16,1,29,6146.355957351906,7065.790225691112,3299.355957351906,3766.4342683392065,4460.0,880.0,80.0,0,,,0.5345281999907456
47,CAz3,16,16,16,12691.967,921,16,1,29,6182.069605970873,7096.96723653123,3306.0696059708735,3790.897630560356,4605.0,910.0,80.0,0,,,0.4974830999854021
47,CAz4,16,16,16,13135.969,995,16,1,29,6260.069605970873,7096.968772630041,3306.0696059708735,3790.8991666591673,4975.0,984.0,80.0,0,,,0.3886002999788616
48,C,16,16,16,13130.421,909,16,1,29,6623.83871229742,7604.421485144177,3463.838712297419,4140.58277284676,4545.0,901.0,80.0,0,,,0.5609407000010833
48,CAz3,16,16,16,13184.911,923,16,1,29,6670.684911695254,7574.9109355414885,3470.684911695254,4104.2260238462395,4615.0,915.0,80.0,0,,,0.5530362999998033
48,CAz4,16,16,16,13559.013,987,16,1,29,6736.684911695254,7565.012870301572,3470.684911695254,4094.3279586063227,4935.0,979.0,80.0,0,,,0.5623461000213865
49,C,16,16,16,16466.001,1272,16,1,29,6098.540067986953,8758.000938614081,3280.5400679869513,5477.460870627134,6360.0,1268.0,80.0,0,,,0.9014343000017107
49,CAz3,16,16,16,15763.859,1234,16,1,29,6133.167373110566,8283.859371304081,3281.1673731105657,5002.69199819352,6170.0,1230.0,80.0,0,,,0.7352956999966409
49,CAz4,16,16,16,16272.299,1318,16,1,29,6229.167373110566,8291.29870590545,3281.1673731105657,5010.131332794893,6590.0,1311.0,80.0,0,,,0.7907823999994434
50,C,16,16,16,9559.681,553,16,1,29,6180.502064071761,6180.681266717939,3471.5020640717603,2709.179202646181,2765.0,534.0,80.0,0,,,0.48078549999627285
50,CAz3,16,16,16,11292.518,847,16,1,29,6810.953533708453,6136.518069386042,3562.953533708452,2573.5645356775904,4235.0,841.0,80.0,0,,,0.371317299985094
50,CAz4,16,16,16,11315.785,847,16,1,29,6855.154888887504,6158.784931206753,3596.1548888875045,2562.6300423192483,4235.0,842.0,80.0,0,,,0.34250309999333695
51,C,16,16,16,14119.294,1025,16,1,29,6808.167248775888,7898.293554708371,3681.1672487758865,4217.126305932484,5125.0,1016.0,80.0,0,,,0.6202554000192322
51,CAz3,16,16,16,14892.181,1154,16,1,29,6880.359264608714,7894.180784152523,3681.3592646087136,4212.821519543811,5770.0,1148.0,80.0,0,,,0.6533129999879748
51,CAz4,16,16,16,15000.181,1172,16,1,29,6988.359264608714,7894.180784152523,3681.3592646087136,4212.821519543811,5860.0,1166.0,80.0,0,,,0.6575564999948256
52,C,16,16,16,10616.949,605,16,1,29,6181.827364901237,6914.948759490416,3507.8273649012353,3407.1213945891823,3025.0,597.0,80.0,0,,,0.4510587000113446
52,CAz3,16,16,16,10746.4,751,16,1,29,6503.189833791881,6167.399952437433,3550.18983379188,2617.2101186455534,3755.0,744.0,80.0,0,,,0.33805210000718944
52,CAz4,16,16,16,10811.619,754,16,1,29,6509.189833791881,6216.618869282821,3550.18983379188,2666.4290354909426,3770.0,745.0,80.0,0,,,0.35036400001263246
53,C,16,16,16,12949.619,771,16,1,29,6659.4496177020455,8255.619300686121,3633.449617702046,4622.169682984077,3855.0,759.0,80.0,0,,,0.38113979998161085
53,CAz3,16,16,16,13434.841,931,16,1,29,6911.515943692832,7781.84149148377,3633.5159436928316,4148.32554779094,4655.0,918.0,80.0,0,,,0.47014109999872744
53,CAz4,16,16,16,13510.256,938,16,1,29,7026.52899786424,7816.255823441199,3635.52899786424,4180.726825576961,4690.0,924.0,80.0,0,,,0.36926199999288656
54,C,16,16,16,10787.95,590,16,1,29,5707.6079270162145,7186.950306414764,3279.607927016214,3907.342379398547,2950.0,571.0,80.0,0,,,0.5339481999981217
54,CAz3,16,16,16,13359.3,1015,16,1,29,6086.372094268429,7195.299791715402,3282.372094268428,3912.927697446973,5075.0,1009.0,80.0,0,,,0.5385848000005353
54,CAz4,16,16,16,12883.691,992,16,1,29,6119.38252981374,6857.69136731172,3298.3825298137403,3559.3088374979825,4960.0,986.0,80.0,0,,,0.4806205999921076
55,C,16,16,16,12082.594,736,16,1,29,6666.386428920037,7594.593733160204,3640.386428920038,3954.2073042401676,3680.0,728.0,80.0,0,,,0.5591547999938484
55,CAz3,16,16,16,13680.598,981,16,1,29,6831.228400313605,7724.597937144262,3644.228400313605,4080.3695368306594,4905.0,971.0,80.0,0,,,0.581899999990128
