case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
207,CAz3,15,15,15,7585.76,340,15,1,29,5572.671536887964,5493.75962321173,3674.671536887964,1819.088086323768,1700.0,317.0,75.0,0,,,0.2308760000159964
207,CAz4,15,15,15,7482.648,401,15,1,29,5933.333041861253,5006.647972425706,3675.3330418612522,1331.3149305644538,2005.0,396.0,75.0,0,,,0.046822400006931275
208,C,15,15,15,8676.802,318,15,1,29,5405.608531522755,6710.801605881284,3667.6085315227538,3043.193074358531,1590.0,301.0,75.0,0,,,0.614341600012267
208,CAz3,15,15,15,7635.953,355,15,1,29,5854.941478989331,5432.953036909499,3735.94147898933,1697.0115579201686,1775.0,353.0,75.0,0,,,0.1570511999889277
208,CAz4,15,15,15,7724.913,367,15,1,29,6004.6126397436865,5448.912853427666,3784.612639743686,1664.3002136839793,1835.0,366.0,75.0,0,,,0.041637000016635284
209,C,14,14,14,9240.622,425,14,1,29,5911.974722968471,6637.6218450439355,3645.9747229684695,2991.647122075466,2125.0,408.0,70.0,0,,,0.38386510001146235
209,CAz3,14,14,14,8427.703,478,14,1,29,6430.3557283731925,5501.702591902411,3711.355728373193,1790.346863529217,2390.0,466.0,70.0,0,,,0.1420298000157345
209,CAz4,14,14,14,8397.409,484,14,1,29,6507.036988320242,5429.409454918048,3710.036988320243,1719.3724665978027,2420.0,478.0,70.0,0,,,0.046351099997991696
210,C,10,10,10,7866.077,387,10,1,29,5878.5264323263955,5498.077477877443,3629.5264323263946,1868.5510455510478,1935.0,383.0,50.0,0,,,0.24228950001997873
210,CAz3,10,10,10,8158.023,456,10,1,29,6274.909874269368,5383.023212900755,3642.909874269366,1740.1133386313888,2280.0,445.0,50.0,0,,,0.12215730000752956
210,CAz4,10,10,10,8370.051,496,10,1,29,6508.987610520076,5348.051101838239,3642.9876105200733,1705.0634913181668,2480.0,492.0,50.0,0,,,0.06087570000090636
211,C,10,10,10,8099.44,377,10,1,29,5790.893970709593,5797.440497055475,3632.8939707095924,2164.5465263458836,1885.0,367.0,50.0,0,,,0.2830788000137545
211,CAz3,10,10,10,8056.48,435,10,1,29,6231.372238352885,5406.4798675186175,3685.372238352885,1721.1076291657325,2175.0,425.0,50.0,0,,,0.334788700012723
211,CAz4,10,10,10,7893.04,500,10,1,29,6707.30699562595,4854.040417416902,3756.306995625948,1097.7334217909556,2500.0,489.0,50.0,0,,,0.20333650000975467
212,C,11,11,11,7694.838,333,11,1,29,5566.5264323263955,5644.837544814894,3629.5264323263946,2015.3111124884988,1665.0,330.0,55.0,0,,,0.13293309998698533
212,CAz3,11,11,11,7013.966,416,11,1,29,6145.937005659122,4472.966262908106,3696.9370056591206,776.0292572489844,2080.0,406.0,55.0,0,,,0.06155909999506548
212,CAz4,11,11,11,7315.863,466,11,1,29,6407.387079151594,4469.863230249204,3694.387079151592,775.4761510976138,2330.0,461.0,55.0,0,,,0.1030085000093095
213,C,16,16,16,5367.57,230,16,1,29,2044.3570454172489,3912.5701731794607,1235.3570454172489,2677.2131277622125,1150.0,225.0,80.0,0,,,0.43799040000885725
213,CAz3,16,16,16,6178.087,332,16,1,29,2226.2095639263457,4109.087184518639,1256.2095639263455,2852.877620592294,1660.0,329.0,80.0,0,,,0.4199078000092413
213,CAz4,16,16,16,6144.238,327,16,1,29,2262.2095639263457,4104.238208048397,1256.2095639263455,2848.0286441220496,1635.0,325.0,80.0,0,,,0.29581109998980537
214,C,11,11,11,8295.531,375,11,1,29,5844.616450169439,5996.530942126853,3662.6164501694384,2333.9144919574132,1875.0,369.0,55.0,0,,,0.15023430000292137
214,CAz3,11,11,11,7716.422,397,11,1,29,6049.461785607483,5280.422402305093,3664.461785607482,1615.9606166976096,1985.0,396.0,55.0,0,,,0.02484190001268871
214,CAz4,11,11,11,7979.061,448,11,1,29,6307.461785607483,5244.060629090067,3664.461785607482,1579.5988434825836,2240.0,440.0,55.0,0,,,0.008993499999633059
215,C,14,14,14,8713.207,329,14,1,29,5470.5264323263955,6678.2068161228335,3629.5264323263946,3048.6803837964408,1645.0,320.0,70.0,0,,,0.43177309999009594
215,CAz3,14,14,14,7714.002,388,14,1,29,5841.328276336249,5324.002428157562,3659.3282763362477,1664.6741518213134,1940.0,380.0,70.0,0,,,0.3300858000002336
215,CAz4,14,14,14,7946.913,442,14,1,29,6173.1607375828435,5233.912538946231,3712.1607375828435,1521.7518013633871,2210.0,433.0,70.0,0,,,0.19213670000317506
216,C,14,14,14,7789.013,311,14,1,29,5362.5264323263955,5868.013394442672,3629.5264323263946,2238.486962116278,1555.0,296.0,70.0,0,,,0.17831080002360977
216,CAz3,14,14,14,8202.202,419,14,1,29,6037.70560908824,5625.2022004475175,3639.705609088238,1985.4965913592805,2095.0,412.0,70.0,0,,,0.13057020000997
216,CAz4,14,14,14,8781.469,460,14,1,29,6320.295118434437,5961.469197985483,3665.2951184344356,2296.174079551046,2300.0,450.0,70.0,0,,,0.08133799998904578
217,C,10,10,10,8028.79,399,10,1,29,5943.538355144833,5590.789781929374,3629.538355144832,1961.2514267845418,1995.0,393.0,50.0,0,,,0.25591069998336025
217,CAz3,10,10,10,8311.545,470,10,1,29,6405.333193424746,5446.544735348721,3679.3331934247453,1767.211541923976,2350.0,465.0,50.0,0,,,0.1458615000010468
217,CAz4,10,10,10,8491.184,502,10,1,29,6530.6423484978695,5434.183845211641,3629.6423484978677,1804.5414967137735,2510.0,497.0,50.0,0,,,0.1528600000019651
218,C,11,11,11,7822.61,377,11,1,29,5785.879211086419,5519.609536109479,3645.8792110864188,1873.7303250230623,1885.0,363.0,55.0,0,,,0.4355883000243921
