case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
48,C,14,14,14,9518.757,424,14,1,29,5757.0773627258595,6923.757450108004,3630.0773627258586,3293.6800873821476,2120.0,405.0,70.0,0,,,0.4016686000104528
48,CAz3,14,14,14,9623.361,503,14,1,29,6232.203813725128,6558.360691471365,3675.2038137251284,2883.156877746237,2515.0,480.0,70.0,0,,,0.2316587000095751
48,CAz4,14,14,14,9210.869,477,14,1,29,6308.865292345737,6301.869052711497,3710.8652923457366,2591.0037603657597,2385.0,454.0,70.0,0,,,0.1654755999916233
49,C,16,16,16,8483.779,366,16,1,29,5215.763262621534,6224.778654117921,3383.7632626215327,2841.0153914963885,1830.0,349.0,80.0,0,,,0.5425728000118397
49,CAz3,16,16,16,9247.82,499,16,1,29,5437.432827957956,6183.820038062679,3384.432827957956,2799.3872101047205,2495.0,489.0,80.0,0,,,0.5049540000036359
49,CAz4,16,16,16,8284.385,446,16,1,29,5576.516882066662,5532.384719667804,3437.516882066662,2094.867837601142,2230.0,442.0,80.0,0,,,0.16093980000005104
50,C,12,12,12,9287.915,378,12,1,29,5731.103053264542,6976.914620790999,3657.103053264542,3319.8115675264585,1890.0,361.0,60.0,0,,,0.23975669997162186
50,CAz3,12,12,12,9420.933,507,12,1,29,6180.105549105329,6321.933326119563,3657.1055491053276,2664.827777014237,2535.0,504.0,60.0,0,,,0.16185309999855235
50,CAz4,12,12,12,8886.411,473,12,1,29,6304.36179958779,6002.411140993182,3692.3617995877885,2310.0493414053944,2365.0,459.0,60.0,0,,,0.16152219998184592
51,C,15,15,15,9194.64,452,15,1,29,5981.3743146106945,6430.639677391111,3639.3743146106926,2791.2653627804166,2260.0,429.0,75.0,0,,,0.608176400011871
51,CAz3,15,15,15,9261.004,484,15,1,29,6219.456663978428,6299.004144783034,3712.4566639784275,2586.5474808046033,2420.0,467.0,75.0,0,,,0.33890199998859316
51,CAz4,15,15,15,9490.276,526,15,1,29,6590.091485224503,6276.27632301316,3724.091485224503,2552.1848377886563,2630.0,509.0,75.0,0,,,0.31350379998912103
52,C,11,11,11,8202.51,490,11,1,29,6358.526432326396,5217.510012980872,3629.5264323263946,1587.9835806544781,2450.0,480.0,55.0,0,,,0.29824780000490136
52,CAz3,11,11,11,8735.166,564,11,1,29,6727.318425948946,5306.165792782499,3677.3184259489444,1628.8473668335541,2820.0,554.0,55.0,0,,,0.1444523999816738
52,CAz4,11,11,11,8960.137,583,11,1,29,6805.318425948945,5423.13747115668,3677.3184259489444,1745.8190452077374,2915.0,567.0,55.0,0,,,0.18635740000172518
53,C,11,11,11,8341.282,450,11,1,29,6262.769246558996,5591.281541962593,3636.769246558994,1954.5122954035985,2250.0,445.0,55.0,0,,,0.23192399999243207
53,CAz3,11,11,11,8591.385,514,11,1,29,6632.268956619246,5460.3850396642265,3728.2689566192453,1732.1160830449792,2570.0,506.0,55.0,0,,,0.162678099994082
