case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
35,Base,14,14,14,7928.095,293,14,1,27,5688.871979393181,6115.094853261218,4081.871979393182,2033.2228738680392,1465.0,278.0,70.0,0,0.3775327999901492
35,Beam,14,14,14,7928.095,293,14,1,27,5688.871979393181,6115.094853261218,4081.871979393182,2033.2228738680392,1465.0,278.0,70.0,0,0.8621370999899227
35,Chase,14,14,14,7861.149,287,14,1,27,5688.871979393181,6078.14860899058,4081.871979393182,1996.2766295974,1435.0,278.0,70.0,0,0.5444006999896374
36,Base,10,10,10,8517.26,377,10,1,27,6281.213779592046,6220.2597380081825,4131.213779592047,2089.0459584161367,1885.0,362.0,50.0,0,0.37372940001660027
36,Beam,10,10,10,8517.26,377,10,1,27,6281.213779592046,6220.2597380081825,4131.213779592047,2089.0459584161367,1885.0,362.0,50.0,0,0.6892100999830291
36,Chase,10,10,10,8797.274,384,10,1,27,6281.213779592046,6465.273877882702,4131.213779592047,2334.060098290661,1920.0,362.0,50.0,0,0.6227903999970295
37,Base,12,12,12,10028.593,432,12,1,27,6294.8719793931805,7401.593063217664,4081.871979393182,3319.7210838244837,2160.0,407.0,60.0,0,0.31529940001200885
37,Beam,12,12,12,9914.252,427,12,1,27,6294.8719793931805,7312.25192172902,4081.871979393182,3230.3799423358396,2135.0,407.0,60.0,0,0.5869657000002917
37,Chase,12,12,12,9686.711,414,12,1,27,6294.8719793931805,7163.710559536579,4081.871979393182,3081.8385801433988,2070.0,393.0,60.0,0,0.4106125999824144
38,Base,14,14,14,8074.116,329,14,1,27,6016.11988357864,6038.116226112689,4147.11988357864,1890.9963425340495,1645.0,321.0,70.0,0,0.43232299998635426
38,Beam,14,14,14,8074.116,329,14,1,27,6016.11988357864,6038.116226112689,4147.11988357864,1890.9963425340495,1645.0,321.0,70.0,0,0.8311159000149928
38,Chase,14,14,14,8202.404,337,14,1,27,6016.11988357864,6125.404379639184,4147.11988357864,1978.2844960605491,1685.0,322.0,70.0,0,0.7409327999921516
39,Base,16,16,16,8816.149,405,16,1,27,4331.810490091315,6322.149499394548,2826.8104900913154,3495.339009303236,2025.0,389.0,80.0,0,0.8368881000205874
39,Beam,16,16,16,8334.364,387,16,1,27,4331.810490091315,5942.363765773761,2826.8104900913154,3115.553275682447,1935.0,377.0,80.0,0,1.430072699993616
39,Chase,16,16,16,9437.565,446,16,1,27,4331.810490091315,6700.564792225503,2826.8104900913154,3873.7543021341903,2230.0,427.0,80.0,0,1.3394481999857817
40,Base,12,12,12,9161.865,352,12,1,27,6175.383707999426,6998.864912383189,4157.383707999427,2841.4812043837633,1760.0,343.0,60.0,0,0.21583770000142977
40,Beam,12,12,12,9161.865,352,12,1,27,6175.383707999426,6998.864912383189,4157.383707999427,2841.4812043837633,1760.0,343.0,60.0,0,0.47001420002197847
40,Chase,12,12,12,9183.145,355,12,1,27,6175.383707999426,7005.144875479294,4157.383707999427,2847.761167479865,1775.0,343.0,60.0,0,0.3869747999997344
41,Base,11,11,11,8212.443,382,11,1,27,6288.8719793931805,5871.443458154281,4081.871979393182,1789.5714787610975,1910.0,376.0,55.0,0,0.33882450000965036
41,Beam,11,11,11,8212.443,382,11,1,27,6288.8719793931805,5871.443458154281,4081.871979393182,1789.5714787610975,1910.0,376.0,55.0,0,0.6182635000150185
