case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
137,CplusLog,12,12,12,8746.106,433,12,1,29,6082.526432326396,6104.105803799822,3629.5264323263946,2474.5793714734295,2165.0,417.0,60.0,0,2,C,0.31261819999781437
138,CplusLog,10,10,10,7405.975,371,10,1,29,5824.5264323263955,5130.974547854308,3629.5264323263946,1501.4481155279132,1855.0,370.0,50.0,0,4,C,0.09549479998531751
139,CplusLog,16,16,16,8881.914,306,16,1,29,4738.122785538759,6987.914283472977,3163.1227855387588,3824.791497934215,1530.0,284.0,80.0,0,4,C,0.3990561999962665
140,CplusLog,16,16,16,7316.076,319,16,1,29,5103.588598264545,5330.075838871451,3361.588598264545,1968.4872406069076,1595.0,311.0,80.0,0,4,C,0.34153500001411885
141,CplusLog,11,11,11,8197.867,423,11,1,29,6166.688057458188,5606.867151600971,3660.6880574581864,1946.1790941427844,2115.0,421.0,55.0,0,1,C,0.1750187999859918
142,CplusLog,14,14,14,7967.404,374,14,1,29,5825.85088734484,5655.403936202986,3638.850887344839,2016.5530488581494,1870.0,372.0,70.0,0,3,C,0.2785348999896087
143,CplusLog,12,12,12,8056.554,411,12,1,29,6101.901988625315,5542.553914127412,3717.901988625314,1824.6519255020978,2055.0,399.0,60.0,0,1,C,0.4208587000030093
144,CplusLog,14,14,14,8667.884,378,14,1,29,5782.101557314726,6342.883770975408,3680.101557314726,2662.782213660681,1890.0,365.0,70.0,0,3,C,0.2960257999948226
145,CplusLog,14,14,14,8058.986,354,14,1,29,5638.5264323263955,5877.98601224605,3629.5264323263946,2248.4595799196577,1770.0,341.0,70.0,0,3,C,0.38423060000059195
146,CplusLog,16,16,16,7085.583,315,16,1,29,3843.140873057046,5118.583352284744,2440.140873057046,2678.4424792276996,1575.0,312.0,80.0,0,5,C,0.1827931999869179
147,CplusLog,14,14,14,7987.965,356,14,1,29,5739.419596798144,5790.964514579792,3677.4195967981423,2113.5449177816504,1780.0,347.0,70.0,0,3,C,0.3326576999970712
148,CplusLog,13,13,13,7978.38,368,13,1,29,5736.076732012026,5718.3801787340935,3652.0767320120244,2066.3034467220723,1840.0,355.0,65.0,0,2,C,0.34891369999968447
149,CplusLog,10,10,10,7970.422,379,10,1,29,5806.5264323263955,5657.421865145575,3629.5264323263946,2027.8954328191826,1895.0,368.0,50.0,0,3,C,0.33966580001288094
150,CplusLog,16,16,16,7367.134,279,16,1,29,4859.8900317627185,5623.134089066647,3289.890031762718,2333.244057303929,1395.0,269.0,80.0,0,4,C,0.31500360000063665
151,CplusLog,16,16,16,4946.015,184,16,1,29,2457.8509345897014,3774.0146586165747,1572.8509345897019,2201.163724026873,920.0,172.0,80.0,0,5,C,0.3536063999927137
