case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,pruned_truth_hits,pruned_samples,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
99,B,15,15,15,9198.148,377,15,1,27,6144.8719793931805,6882.148269783386,4081.871979393182,2800.2762903902067,1885.0,356.0,75.0,0,,,,,,,,,,,0.6006498000060674
100,Cplus3F,10,10,10,7696.267,378,10,1,29,5858.506644718945,5385.267098933839,3640.5066447189447,1744.7604542148945,1890.0,371.0,50.0,0,5,C,33,41,,,,,,,0.1336922000045888
100,Cplus3FB,10,10,10,7696.267,378,10,1,29,5858.506644718945,5385.267098933839,3640.5066447189447,1744.7604542148945,1890.0,371.0,50.0,0,5,C,33,41,0,[],,,,,0.10295100000803359
100,B,10,10,10,7898.301,406,10,1,27,6401.055720683199,5425.300952945039,4093.0557206832,1332.2452322618383,2030.0,393.0,50.0,0,,,,,,,,,,,0.12603679997846484
101,Cplus3F,15,15,15,7424.906,307,15,1,29,5374.1797185819,5521.906261170187,3667.1797185818996,1854.7265425882888,1535.0,293.0,75.0,0,4,C,91,54,,,,,,,0.3086007000238169
101,Cplus3FB,15,15,15,7424.906,307,15,1,29,5374.1797185819,5521.906261170187,3667.1797185818996,1854.7265425882888,1535.0,293.0,75.0,0,4,C,91,54,0,[],,,,,0.4150279000168666
101,B,15,15,15,8242.973,293,15,1,27,5606.610325688389,6437.972855403361,4084.610325688389,2353.3625297149774,1465.0,265.0,75.0,0,,,,,,,,,,,0.695258499996271
102,Cplus3F,16,16,16,6554.699,226,16,1,29,3660.775953842935,5150.699062023422,2524.775953842935,2625.9231081804883,1130.0,194.0,80.0,0,7,C,94,62,,,,,,,0.2422208999923896
102,Cplus3FB,16,16,16,6554.699,226,16,1,29,3660.775953842935,5150.699062023422,2524.775953842935,2625.9231081804883,1130.0,194.0,80.0,0,7,C,94,62,0,[],,,,,0.27315249998355284
102,B,16,16,16,7085.353,244,16,1,27,4760.05852452047,5551.353023919028,3418.05852452047,2133.2944993985598,1220.0,234.0,80.0,0,,,,,,,,,,,0.3552244000020437
103,Cplus3F,13,13,13,7105.372,295,13,1,29,5356.5857950530135,5275.371596796121,3630.5857950530135,1644.7858017431088,1475.0,290.0,65.0,0,6,C,37,45,,,,,,,0.1672649999964051
103,Cplus3FB,13,13,13,7105.372,295,13,1,29,5356.5857950530135,5275.371596796121,3630.5857950530135,1644.7858017431088,1475.0,290.0,65.0,0,6,C,37,45,0,[],,,,,0.10909889999311417
103,B,13,13,13,9457.206,326,13,1,27,5868.705944505411,7454.206353909509,4088.7059445054124,3365.5004094041014,1630.0,308.0,65.0,0,,,,,,,,,,,0.476834000000963
104,Cplus3F,10,10,10,7037.777,364,10,1,29,5806.806273782638,4805.776726218802,3643.8062737826376,1161.9704524361646,1820.0,362.0,50.0,0,6,C,13,44,,,,,,,0.10216569999465719
104,Cplus3FB,10,10,10,7037.777,364,10,1,29,5806.806273782638,4805.776726218802,3643.8062737826376,1161.9704524361646,1820.0,362.0,50.0,0,6,C,13,44,0,[],,,,,0.07248169998638332
104,B,10,10,10,7961.499,389,10,1,27,6270.8719793931805,5593.499258130782,4081.871979393182,1511.6272787376026,1945.0,373.0,50.0,0,,,,,,,,,,,0.3647536000062246
105,Cplus3F,16,16,16,6452.41,230,16,1,29,3859.2977314858254,5014.41033939802,2663.2977314858254,2351.1126079121927,1150.0,208.0,80.0,0,7,C,109,62,,,,,,,0.4866817999863997
105,Cplus3FB,16,16,16,6452.41,230,16,1,29,3859.2977314858254,5014.41033939802,2663.2977314858254,2351.1126079121927,1150.0,208.0,80.0,0,7,C,109,62,0,[],,,,,0.4440806999919005
105,B,16,16,16,7145.247,245,16,1,27,4151.810490091315,5604.246588410666,2826.8104900913154,2777.436098319351,1225.0,236.0,80.0,0,,,,,,,,,,,0.44166800001403317
106,Cplus3F,16,16,16,6591.874,242,16,1,29,4412.772411921631,5064.874002921753,3062.772411921631,2002.101591000123,1210.0,237.0,80.0,0,4,C,99,57,,,,,,,0.23151480001979508
106,Cplus3FB,16,16,16,6591.874,242,16,1,29,4412.772411921631,5064.874002921753,3062.772411921631,2002.101591000123,1210.0,237.0,80.0,0,4,C,99,57,0,[],,,,,0.1888905999949202
106,B,16,16,16,8236.544,272,16,1,27,4571.140311493681,6547.544191792907,3168.140311493682,3379.4038802992272,1360.0,249.0,80.0,0,,,,,,,,,,,0.6554872000124305
107,Cplus3F,12,12,12,7375.578,338,12,1,29,5687.648174927724,5288.577602098634,3686.6481749277223,1601.9294271709116,1690.0,337.0,60.0,0,4,C,95,60,,,,,,,0.11908279999624938
107,Cplus3FB,12,12,12,7375.578,338,12,1,29,5687.648174927724,5288.577602098634,3686.6481749277223,1601.9294271709116,1690.0,337.0,60.0,0,4,C,95,60,0,[],,,,,0.14228020000155084
107,B,12,12,12,8594.463,386,12,1,27,6263.216740087366,6238.462871230839,4106.216740087368,2132.246131143475,1930.0,366.0,60.0,0,,,,,,,,,,,0.3147371000086423
108,Cplus3F,12,12,12,7406.14,358,12,1,29,5789.9205767400235,5199.140451366246,3656.920576740024,1542.2198746262225,1790.0,357.0,60.0,0,2,C,65,51,,,,,,,0.06726559999515302
108,Cplus3FB,12,12,12,7406.14,358,12,1,29,5789.9205767400235,5199.140451366246,3656.920576740024,1542.2198746262225,1790.0,357.0,60.0,0,2,C,65,51,0,[],,,,,0.07425340000190772
108,B,12,12,12,8124.931,392,12,1,27,6405.236641203286,5715.931365098226,4092.236641203287,1623.6947238949392,1960.0,389.0,60.0,0,,,,,,,,,,,0.15247960001579486
109,Cplus3F,16,16,16,6304.815,247,16,1,29,3422.870668021908,4774.814551472482,2255.870668021908,2518.9438834505772,1235.0,215.0,80.0,0,6,C,76,69,,,,,,,0.33255500000086613
109,Cplus3FB,16,16,16,6304.815,247,16,1,29,3422.870668021908,4774.814551472482,2255.870668021908,2518.9438834505772,1235.0,215.0,80.0,0,6,C,76,69,0,[],,,,,0.296104099979857
109,B,16,16,16,8139.6,292,16,1,27,5112.217187173481,6326.600428915208,3571.2171871734818,2755.383241741725,1460.0,273.0,80.0,0,,,,,,,,,,,0.6680182999989484
110,Cplus3F,16,16,16,6629.496,295,16,1,29,4586.189949487003,4793.495817766502,3007.189949487002,1786.3058682795015,1475.0,281.0,80.0,0,6,C,54,87,,,,,,,0.34818770000129007
110,Cplus3FB,16,16,16,6629.496,295,16,1,29,4586.189949487003,4793.495817766502,3007.189949487002,1786.3058682795015,1475.0,281.0,80.0,0,6,C,54,87,0,[],,,,,0.4089803999813739
110,B,16,16,16,8220.26,387,16,1,27,5088.349064015198,5821.260010890394,3333.3490640151995,2487.910946875194,1935.0,384.0,80.0,0,,,,,,,,,,,0.5496432000072673
111,Cplus3F,10,10,10,7968.908,399,10,1,29,6032.129177943944,5527.90835572488,3676.1291779439425,1851.7791777809368,1995.0,396.0,50.0,0,1,C,59,38,,,,,,,0.15467680001165718
111,Cplus3FB,10,10,10,7968.908,399,10,1,29,6032.129177943944,5527.90835572488,3676.1291779439425,1851.7791777809368,1995.0,396.0,50.0,0,1,C,59,38,0,[],,,,,0.1282163000141736
111,B,10,10,10,8774.176,413,10,1,27,6420.8719793931805,6261.175539232371,4081.871979393182,2179.3035598391893,2065.0,398.0,50.0,0,,,,,,,,,,,0.2930362999904901
112,Cplus3F,12,12,12,7401.714,346,12,1,29,5731.635635851163,5266.714112278674,3664.635635851162,1602.078476427512,1730.0,345.0,60.0,0,5,C,44,54,,,,,,,0.07791900000302121
112,Cplus3FB,12,12,12,7401.714,346,12,1,29,5731.635635851163,5266.714112278674,3664.635635851162,1602.078476427512,1730.0,345.0,60.0,0,5,C,44,54,0,[],,,,,0.08520199998747557
112,B,12,12,12,8318.216,399,12,1,27,6390.8719793931805,5867.215527704662,4081.871979393182,1785.3435483114818,1995.0,396.0,60.0,0,,,,,,,,,,,0.18403169998782687
113,Cplus3F,16,16,16,6381.665,260,16,1,29,4181.1569527442925,4752.665157247528,2813.1569527442925,1939.5082045032366,1300.0,249.0,80.0,0,6,C,41,68,,,,,,,0.34852329999557696
113,Cplus3FB,16,16,16,6381.665,260,16,1,29,4181.1569527442925,4752.665157247528,2813.1569527442925,1939.5082045032366,1300.0,249.0,80.0,0,6,C,41,68,0,[],,,,,0.3325585999991745
113,B,16,16,16,7748.525,274,16,1,27,4898.787012814365,6032.524913472488,3417.7870128143663,2614.7379006581223,1370.0,266.0,80.0,0,,,,,,,,,,,0.4154763000260573
114,Cplus3F,11,11,11,7164.773,326,11,1,29,5587.333065401277,5154.772765281043,3646.3330654012757,1508.4396998797679,1630.0,325.0,55.0,0,4,C,61,39,,,,,,,0.08776270001544617
114,Cplus3FB,11,11,11,7164.773,326,11,1,29,5587.333065401277,5154.772765281043,3646.3330654012757,1508.4396998797679,1630.0,325.0,55.0,0,4,C,61,39,0,[],,,,,0.09118889999808744
114,B,11,11,11,8010.868,325,11,1,27,5959.4256157363425,6014.867768915753,4119.4256157363425,1895.4421531794112,1625.0,316.0,55.0,0,,,,,,,,,,,0.2989324000081979
115,Cplus3F,16,16,16,6856.71,252,16,1,29,4738.629424720136,5268.710450548302,3289.6294247201354,1979.0810258281674,1260.0,248.0,80.0,0,5,C,78,65,,,,,,,0.3191221999877598
115,Cplus3FB,16,16,16,6856.71,252,16,1,29,4738.629424720136,5268.710450548302,3289.6294247201354,1979.0810258281674,1260.0,248.0,80.0,0,5,C,78,65,0,[],,,,,0.2472770999884233
115,B,16,16,16,8157.191,255,16,1,27,4559.735739983933,6569.1908940243375,3289.7357399839343,3279.455154040405,1275.0,233.0,80.0,0,,,,,,,,,,,0.6584554000000935
116,Cplus3F,16,16,16,5985.945,235,16,1,29,3296.5790088895164,4518.944776886978,2166.579008889517,2352.36576799746,1175.0,212.0,80.0,0,4,C,89,71,,,,,,,0.3628644999989774
116,Cplus3FB,16,16,16,5985.945,235,16,1,29,3296.5790088895164,4518.944776886978,2166.579008889517,2352.36576799746,1175.0,212.0,80.0,0,4,C,89,71,0,[],,,,,0.3671368000213988
116,B,16,16,16,9819.112,420,16,1,27,5454.21718717348,7226.1118370927525,3571.2171871734818,3654.894649919269,2100.0,413.0,80.0,0,,,,,,,,,,,0.5095457000134047
117,Cplus3F,12,12,12,7397.735,324,12,1,29,5584.241457647422,5396.735359793685,3673.241457647422,1723.4939021462633,1620.0,321.0,60.0,0,4,C,36,37,,,,,,,0.1843135999806691
117,Cplus3FB,12,12,12,7397.735,324,12,1,29,5584.241457647422,5396.735359793685,3673.241457647422,1723.4939021462633,1620.0,321.0,60.0,0,4,C,36,37,0,[],,,,,0.14806279999902472
117,B,12,12,12,8197.333,340,12,1,27,6093.956478005453,6106.3326829072985,4146.956478005454,1959.3762049018421,1700.0,331.0,60.0,0,,,,,,,,,,,0.18046469998080283
118,Cplus3F,14,14,14,7039.068,290,14,1,29,5351.362081389951,5232.067601431206,3645.3620813899497,1586.705520041255,1450.0,287.0,70.0,0,4,C,64,50,,,,,,,0.21346699999412522
118,Cplus3FB,14,14,14,7039.068,290,14,1,29,5351.362081389951,5232.067601431206,3645.3620813899497,1586.705520041255,1450.0,287.0,70.0,0,4,C,64,50,0,[],,,,,0.19035269998130389
118,B,14,14,14,8132.547,374,14,1,27,6216.8719793931805,5823.5468108040595,4081.871979393182,1741.6748314108797,1870.0,369.0,70.0,0,,,,,,,,,,,0.4082135000207927
119,Cplus3F,12,12,12,7230.299,341,12,1,29,5755.771679836662,5126.298678088625,3737.771679836662,1388.5269982519628,1705.0,339.0,60.0,0,6,C,17,47,,,,,,,0.1708097000082489
119,Cplus3FB,12,12,12,7230.299,341,12,1,29,5755.771679836662,5126.298678088625,3737.771679836662,1388.5269982519628,1705.0,339.0,60.0,0,6,C,17,47,0,[],,,,,0.14363869998487644
119,B,12,12,12,8637.118,386,12,1,27,6198.8719793931805,6284.117804650878,4081.871979393182,2202.2458252576994,1930.0,363.0,60.0,0,,,,,,,,,,,0.7077814000076614
120,Cplus3F,15,15,15,7380.89,303,15,1,29,5322.193402149296,5490.889627258947,3724.1934021492966,1766.696225109651,1515.0,300.0,75.0,0,8,C,135,102,,,,,,,0.3885574000014458
120,Cplus3FB,15,15,15,7380.89,303,15,1,29,5322.193402149296,5490.889627258947,3724.1934021492966,1766.696225109651,1515.0,300.0,75.0,0,8,C,135,102,0,[],,,,,0.4030092000029981
120,B,15,15,15,7830.444,311,15,1,27,5926.535810609442,5895.443575289762,4147.535810609443,1747.9077646803198,1555.0,305.0,75.0,0,,,,,,,,,,,0.3408855999878142
121,Cplus3F,13,13,13,7365.501,299,13,1,29,5429.111231356575,5507.501332055573,3673.1112313565745,1834.3901006989972,1495.0,298.0,65.0,0,4,C,52,39,,,,,,,0.22521850001066923
121,Cplus3FB,13,13,13,7365.501,299,13,1,29,5429.111231356575,5507.501332055573,3673.1112313565745,1834.3901006989972,1495.0,298.0,65.0,0,4,C,52,39,0,[],,,,,0.2793680000177119
121,B,13,13,13,8338.873,361,13,1,27,6156.8719793931805,6111.8734223889405,4081.871979393182,2030.0014429957573,1805.0,357.0,65.0,0,,,,,,,,,,,0.28737539998837747
122,Cplus3F,10,10,10,7345.774,362,10,1,29,5880.854279010682,5126.773681191272,3731.854279010682,1394.9194021805897,1810.0,359.0,50.0,0,4,C,65,31,,,,,,,0.152986700006295
122,Cplus3FB,10,10,10,7345.774,362,10,1,29,5880.854279010682,5126.773681191272,3731.854279010682,1394.9194021805897,1810.0,359.0,50.0,0,4,C,65,31,0,[],,,,,0.10732549999374896
122,B,10,10,10,8888.106,397,10,1,27,6348.8719793931805,6466.106174999082,4081.871979393182,2384.2341956059013,1985.0,387.0,50.0,0,,,,,,,,,,,0.386010600021109
123,Cplus3F,12,12,12,7144.546,348,12,1,29,5752.45406454599,5000.545922605931,3704.45406454599,1296.09185805994,1740.0,344.0,60.0,0,4,C,46,48,,,,,,,0.08757999999215826
123,Cplus3FB,12,12,12,7144.546,348,12,1,29,5752.45406454599,5000.545922605931,3704.45406454599,1296.09185805994,1740.0,344.0,60.0,0,4,C,46,48,0,[],,,,,0.13345769999432378
123,B,12,12,12,8205.8,355,12,1,27,6096.552634205019,6026.8001016086455,4082.55263420502,1944.2474674036262,1775.0,344.0,60.0,0,,,,,,,,,,,0.4521509000041988
124,Cplus3F,10,10,10,7996.54,402,10,1,29,5890.602167988291,5553.539948605605,3666.6021679882906,1886.9377806173145,2010.0,383.0,50.0,0,4,C,29,46,,,,,,,0.3439148000034038
124,Cplus3FB,10,10,10,7996.54,402,10,1,29,5890.602167988291,5553.539948605605,3666.6021679882906,1886.9377806173145,2010.0,383.0,50.0,0,4,C,29,46,0,[],,,,,0.27812689999700524
124,B,10,10,10,8628.534,420,10,1,27,6545.961876347069,6065.533552455576,4111.961876347071,1953.5716761085055,2100.0,413.0,50.0,0,,,,,,,,,,,0.337920199992368
125,Cplus3F,16,16,16,7017.854,249,16,1,29,3726.3576798902427,5464.8541676506875,2450.3576798902427,3014.4964877604493,1245.0,228.0,80.0,0,7,C,63,60,,,,,,,0.5405391000094824
125,Cplus3FB,16,16,16,7017.854,249,16,1,29,3726.3576798902427,5464.8541676506875,2450.3576798902427,3014.4964877604493,1245.0,228.0,80.0,0,7,C,63,60,0,[],,,,,0.47894809997524135
125,B,16,16,16,7439.63,294,16,1,27,4301.810490091315,5621.629600867993,2826.8104900913154,2794.8191107766797,1470.0,268.0,80.0,0,,,,,,,,,,,0.9588275999994949
126,Cplus3F,14,14,14,7889.427,316,14,1,29,5537.094762518313,5939.426697912824,3736.0947625183126,2203.331935394514,1580.0,300.0,70.0,0,3,C,64,61,,,,,,,0.31617230002302676
126,Cplus3FB,14,14,14,7889.427,316,14,1,29,5537.094762518313,5939.426697912824,3736.0947625183126,2203.331935394514,1580.0,300.0,70.0,0,3,C,64,61,0,[],,,,,0.24702709997654893
126,B,14,14,14,9015.175,367,14,1,27,6108.8719793931805,6760.174594497669,4081.871979393182,2678.3026151044896,1835.0,350.0,70.0,0,,,,,,,,,,,0.5279475999996066
127,Cplus3F,11,11,11,7520.961,366,11,1,29,5805.935244657946,5273.960930958705,3636.935244657945,1637.0256863007594,1830.0,362.0,55.0,0,2,C,90,51,,,,,,,0.11368680000305176
127,Cplus3FB,11,11,11,7520.961,366,11,1,29,5805.935244657946,5273.960930958705,3636.935244657945,1637.0256863007594,1830.0,362.0,55.0,0,2,C,90,51,0,[],,,,,0.15540519999922253
127,B,11,11,11,8686.864,412,11,1,27,6474.8719793931805,6163.8644277902795,4081.871979393182,2081.9924483970985,2060.0,408.0,55.0,0,,,,,,,,,,,0.31255989999044687
128,Cplus3F,15,15,15,7096.361,269,15,1,29,5216.531630738784,5413.36139393994,3659.5316307387834,1753.829763201158,1345.0,263.0,75.0,0,6,C,40,65,,,,,,,0.3024252000031993
128,Cplus3FB,15,15,15,7096.361,269,15,1,29,5216.531630738784,5413.36139393994,3659.5316307387834,1753.829763201158,1345.0,263.0,75.0,0,6,C,40,65,0,[],,,,,0.30289530000300147
128,B,15,15,15,8934.942,355,15,1,27,6018.871979393181,6747.941787641726,4081.871979393182,2666.069808248544,1775.0,337.0,75.0,0,,,,,,,,,,,0.5248042999883182
129,Cplus3F,12,12,12,7564.338,356,12,1,29,5734.520648616261,5370.3382477671485,3666.5206486162606,1703.817599150889,1780.0,354.0,60.0,0,4,C,87,64,,,,,,,0.14651109999977052
129,Cplus3FB,12,12,12,7564.338,356,12,1,29,5734.520648616261,5370.3382477671485,3666.5206486162606,1703.817599150889,1780.0,354.0,60.0,0,4,C,87,64,0,[],,,,,0.15382450001197867
129,B,12,12,12,8395.482,392,12,1,27,6300.8719793931805,5998.482119031837,4081.871979393182,1916.610139638657,1960.0,377.0,60.0,0,,,,,,,,,,,0.47077749998425134
130,Cplus3F,16,16,16,5502.674,224,16,1,29,2413.2444383821016,4088.674174255026,1559.244438382102,2529.4297358729245,1120.0,214.0,80.0,0,9,C,100,103,,,,,,,0.36388170000282116
130,Cplus3FB,16,16,16,5502.674,224,16,1,29,2413.2444383821016,4088.674174255026,1559.244438382102,2529.4297358729245,1120.0,214.0,80.0,0,9,C,100,103,0,[],,,,,0.30804730000090785
130,B,16,16,16,8593.315,330,16,1,27,5316.944821041598,6550.31520007389,3745.9448210415985,2804.3703790322897,1650.0,313.0,80.0,0,,,,,,,,,,,0.36343709999346174
131,Cplus3F,12,12,12,7324.151,351,12,1,29,5735.494030486856,5163.151446710625,3679.494030486855,1483.6574162237694,1755.0,346.0,60.0,0,4,C,59,49,,,,,,,0.1104955000046175
131,Cplus3FB,12,12,12,7324.151,351,12,1,29,5735.494030486856,5163.151446710625,3679.494030486855,1483.6574162237694,1755.0,346.0,60.0,0,4,C,59,49,0,[],,,,,0.13997230000677519
131,B,12,12,12,8970.179,389,12,1,27,6276.8719793931805,6592.179395157836,4081.871979393182,2510.3074157646556,1945.0,373.0,60.0,0,,,,,,,,,,,0.45167290000244975
132,Cplus3F,14,14,14,7544.282,303,14,1,29,5363.425220631984,5666.281789385209,3631.4252206319825,2034.8565687532262,1515.0,293.0,70.0,0,4,C,55,58,,,,,,,0.3074453999870457
132,Cplus3FB,14,14,14,7544.282,303,14,1,29,5363.425220631984,5666.281789385209,3631.4252206319825,2034.8565687532262,1515.0,293.0,70.0,0,4,C,55,58,0,[],,,,,0.26548420000472106
132,B,14,14,14,8360.521,353,14,1,27,6060.8719793931805,6184.520639112528,4081.871979393182,2102.648659719347,1765.0,341.0,70.0,0,,,,,,,,,,,0.4053663999948185
133,Cplus3F,13,13,13,7213.224,294,13,1,29,5394.235530121662,5387.223571440525,3657.235530121661,1729.988041318864,1470.0,291.0,65.0,0,7,C,49,38,,,,,,,0.12131429999135435
133,Cplus3FB,13,13,13,7213.224,294,13,1,29,5394.235530121662,5387.223571440525,3657.235530121661,1729.988041318864,1470.0,291.0,65.0,0,7,C,49,38,0,[],,,,,0.09940609999466687
133,B,13,13,13,7885.701,287,13,1,27,5724.871979393181,6101.700747811104,4081.871979393182,2019.8287684179236,1435.0,284.0,65.0,0,,,,,,,,,,,0.26547489999211393
134,Cplus3F,15,15,15,7240.482,270,15,1,29,5231.868418472441,5549.481639970288,3668.8684184724398,1880.6132214978493,1350.0,266.0,75.0,0,6,C,78,57,,,,,,,0.2605903999938164
134,Cplus3FB,15,15,15,7240.482,270,15,1,29,5231.868418472441,5549.481639970288,3668.8684184724398,1880.6132214978493,1350.0,266.0,75.0,0,6,C,78,57,0,[],,,,,0.22559709998313338
134,B,15,15,15,9093.772,350,15,1,27,5940.871979393181,6943.772285650926,4081.871979393182,2861.900306257748,1750.0,325.0,75.0,0,,,,,,,,,,,0.6656987000023946
135,Cplus3F,11,11,11,7271.218,356,11,1,29,5858.764410976543,5085.218106590129,3751.7644109765415,1333.4536956135873,1780.0,351.0,55.0,0,4,C,79,50,,,,,,,0.17486480000661686
135,Cplus3FB,11,11,11,7271.218,356,11,1,29,5858.764410976543,5085.218106590129,3751.7644109765415,1333.4536956135873,1780.0,351.0,55.0,0,4,C,79,50,0,[],,,,,0.18890249999822117
135,B,11,11,11,8608.498,380,11,1,27,6236.938170329502,6288.498327847848,4084.938170329503,2203.560157518344,1900.0,365.0,55.0,0,,,,,,,,,,,0.3694831000175327
136,Cplus3F,11,11,11,7915.289,373,11,1,29,5864.866636489805,5631.289434581845,3689.866636489804,1941.4227980920398,1865.0,364.0,55.0,0,3,C,57,39,,,,,,,0.22210980000090785
136,Cplus3FB,11,11,11,7915.289,373,11,1,29,5864.866636489805,5631.289434581845,3689.866636489804,1941.4227980920398,1865.0,364.0,55.0,0,3,C,57,39,0,[],,,,,0.22384599997894838
136,B,11,11,11,8053.417,390,11,1,27,6341.0867441727705,5668.416833265521,4111.086744172772,1557.3300890927503,1950.0,380.0,55.0,0,,,,,,,,,,,0.3922997000045143
137,Cplus3F,11,11,11,7198.81,349,11,1,29,5736.186408095087,5054.8101231517685,3687.1864080950872,1367.6237150566815,1745.0,344.0,55.0,0,8,C,60,53,,,,,,,0.25842199998442084
137,Cplus3FB,11,11,11,7198.81,349,11,1,29,5736.186408095087,5054.8101231517685,3687.1864080950872,1367.6237150566815,1745.0,344.0,55.0,0,8,C,60,53,0,[],,,,,0.23618089998490177
137,B,11,11,11,7968.207,363,11,1,27,6120.8719793931805,5748.207042778724,4081.871979393182,1666.335063385543,1815.0,350.0,55.0,0,,,,,,,,,,,0.24898820000817068
138,Cplus3F,13,13,13,7382.462,377,13,1,29,5806.458777657767,5063.461724279974,3668.4587776577678,1395.0029466222052,1885.0,369.0,65.0,0,4,C,53,53,,,,,,,0.25064310000743717
138,Cplus3FB,13,13,13,7382.462,377,13,1,29,5806.458777657767,5063.461724279974,3668.4587776577678,1395.0029466222052,1885.0,369.0,65.0,0,4,C,53,53,0,[],,,,,0.18613199997344054
138,B,13,13,13,8670.762,361,13,1,27,6173.355390883086,6447.7623171865625,4100.355390883087,2347.406926303477,1805.0,353.0,65.0,0,,,,,,,,,,,0.21259629999985918
139,Cplus3F,10,10,10,7242.329,386,10,1,29,5880.420191970674,4890.3290975982345,3668.420191970674,1221.9089056275625,1930.0,372.0,50.0,0,6,C,3,28,,,,,,,0.3906406000023708
139,Cplus3FB,10,10,10,7242.329,386,10,1,29,5880.420191970674,4890.3290975982345,3668.420191970674,1221.9089056275625,1930.0,372.0,50.0,0,6,C,3,28,0,[],,,,,0.43565500000840984
139,B,10,10,10,7780.076,384,10,1,27,6276.8719793931805,5440.076264734959,4081.871979393182,1358.2042853417809,1920.0,370.0,50.0,0,,,,,,,,,,,0.2981071999820415
140,Cplus3F,10,10,10,7564.968,374,10,1,29,5869.991053966719,5281.967968398198,3701.991053966719,1579.97691443148,1870.0,363.0,50.0,0,3,C,32,45,,,,,,,0.23884179999004118
140,Cplus3FB,10,10,10,7564.968,374,10,1,29,5869.991053966719,5281.967968398198,3701.991053966719,1579.97691443148,1870.0,363.0,50.0,0,3,C,32,45,0,[],,,,,0.21936610000557266
140,B,10,10,10,8772.606,428,10,1,27,6438.8719793931805,6181.606475790148,4081.871979393182,2099.734496396969,2140.0,401.0,50.0,0,,,,,,,,,,,0.5068164000113029
141,Cplus3F,10,10,10,7328.834,364,10,1,29,5788.5264323263955,5095.834335451171,3629.5264323263946,1466.3079031247744,1820.0,363.0,50.0,0,3,C,15,37,,,,,,,0.09286450000945479
141,Cplus3FB,10,10,10,7328.834,364,10,1,29,5788.5264323263955,5095.834335451171,3629.5264323263946,1466.3079031247744,1820.0,363.0,50.0,0,3,C,15,37,0,[],,,,,0.11898079997627065
141,B,10,10,10,8060.562,380,10,1,27,6300.8719793931805,5733.561628850183,4081.871979393182,1651.689649457003,1900.0,377.0,50.0,0,,,,,,,,,,,0.18797940001240931
142,Cplus3F,13,13,13,7281.552,313,13,1,29,5518.285923535897,5340.551706651172,3655.2859235358974,1685.2657831152765,1565.0,311.0,65.0,0,6,C,70,73,,,,,,,0.06753269999171607
142,Cplus3FB,13,13,13,7281.552,313,13,1,29,5518.285923535897,5340.551706651172,3655.2859235358974,1685.2657831152765,1565.0,311.0,65.0,0,6,C,70,73,0,[],,,,,0.06669380000676028
142,B,13,13,13,7758.492,289,13,1,27,5724.871979393181,5965.491757947241,4081.871979393182,1883.619778554061,1445.0,283.0,65.0,0,,,,,,,,,,,0.3132000000041444
143,Cplus3F,16,16,16,5685.88,207,16,1,29,2847.6343326020356,4373.880178673977,1878.6343326020356,2495.2458460719417,1035.0,197.0,80.0,0,5,C,119,70,,,,,,,0.29309530000318773
143,Cplus3FB,16,16,16,5685.88,207,16,1,29,2847.6343326020356,4373.880178673977,1878.6343326020356,2495.2458460719417,1035.0,197.0,80.0,0,5,C,119,70,0,[],,,,,0.36399080001865514
143,B,16,16,16,8125.904,274,16,1,27,4440.538123959432,6419.904330466717,3001.538123959432,3418.3662065072863,1370.0,256.0,80.0,0,,,,,,,,,,,0.48268829999142326
144,Cplus3F,15,15,15,7191.063,275,15,1,29,5263.083634793021,5474.06334566511,3677.0836347930217,1796.9797108720913,1375.0,267.0,75.0,0,7,C,89,60,,,,,,,0.16744989997823723
144,Cplus3FB,15,15,15,7191.063,275,15,1,29,5263.083634793021,5474.06334566511,3677.0836347930217,1796.9797108720913,1375.0,267.0,75.0,0,7,C,89,60,0,[],,,,,0.1921114000142552
144,B,15,15,15,8205.139,303,15,1,27,5748.871979393181,6326.139032808811,4081.871979393182,2244.2670534156314,1515.0,289.0,75.0,0,,,,,,,,,,,0.4741758000163827
145,Cplus3F,13,13,13,6855.147,293,13,1,29,5422.075451543277,5033.146579890354,3668.0754515432764,1365.0711283470787,1465.0,292.0,65.0,0,7,C,33,49,,,,,,,0.057190499996067956
145,Cplus3FB,13,13,13,6855.147,293,13,1,29,5422.075451543277,5033.146579890354,3668.0754515432764,1365.0711283470787,1465.0,292.0,65.0,0,7,C,33,49,0,[],,,,,0.06267030001617968
145,B,13,13,13,8530.976,322,13,1,27,5920.032342401983,6546.9759748956185,4128.032342401983,2418.9436324936382,1610.0,309.0,65.0,0,,,,,,,,,,,0.4230792000016663
146,Cplus3F,15,15,15,7657.718,313,15,1,29,5325.510934180939,5711.718327986645,3647.5109341809393,2064.2073938057038,1565.0,306.0,75.0,0,7,C,124,99,,,,,,,0.30003729998134077
146,Cplus3FB,15,15,15,7657.718,313,15,1,29,5325.510934180939,5711.718327986645,3647.5109341809393,2064.2073938057038,1565.0,306.0,75.0,0,7,C,124,99,0,[],,,,,0.32834020000882447
