case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
47,C3FDirect,16,16,16,10267.274,583,16,1,29,5841.381633540964,6707.2742054457585,3313.3816335409633,3393.8925719047947,2915.0,565.0,80.0,0,0,C,189,162,,,0.508044099988183
47,B,16,16,16,9021.971,483,16,1,27,6056.660519650147,6049.970503177972,3785.660519650148,2264.309983527826,2415.0,477.0,80.0,0,,,,,,,0.36714499999652617
47,C,16,16,16,11308.701,710,16,1,29,6073.215269882629,6981.700673724287,3298.215269882629,3683.485403841659,3550.0,697.0,80.0,0,,,,,,,0.5995843000127934
48,Cplus3F,16,16,16,8551.282,429,16,1,27,6305.059487581374,5918.282403778855,3956.059487581376,1962.2229161974776,2145.0,408.0,80.0,0,0,B,0,0,,,0.41970510000828654
48,DG_k1_t0,16,16,16,9714.991,511,16,1,29,5974.708296860255,6589.990793377958,3482.7082968602544,3107.2824965177037,2555.0,490.0,80.0,0,0,C,278,112,C,1,0.5668742999841925
48,DG_k3_t0,16,16,16,9714.991,511,16,1,29,5974.708296860255,6589.990793377958,3482.7082968602544,3107.2824965177037,2555.0,490.0,80.0,0,0,C,278,112,C,2,0.4482834999798797
48,C3FDirect,16,16,16,9714.991,511,16,1,29,5974.708296860255,6589.990793377958,3482.7082968602544,3107.2824965177037,2555.0,490.0,80.0,0,0,C,278,112,,,0.4693246000097133
48,B,16,16,16,8551.282,429,16,1,27,6305.059487581374,5918.282403778855,3956.059487581376,1962.2229161974776,2145.0,408.0,80.0,0,,,,,,,0.48296839999966323
48,C,16,16,16,9633.676,496,16,1,29,5980.304126391809,6600.675983856892,3468.3041263918076,3132.3718574650857,2480.0,473.0,80.0,0,,,,,,,0.6286788999859709
49,Cplus3F,16,16,16,9093.246,439,16,1,27,5984.160311388797,6403.24573997063,3774.160311388798,2629.08542858183,2195.0,415.0,80.0,0,0,B,0,0,,,0.44181830002344213
49,DG_k1_t0,16,16,16,9355.241,459,16,1,27,6246.155495369235,6545.240923951068,3916.155495369236,2629.08542858183,2295.0,435.0,80.0,0,0,B,0,0,B,0,0.26500169999781065
49,DG_k3_t0,16,16,16,11275.252,557,16,1,29,6206.006236779446,7869.252399803535,3685.006236779444,4184.246163024091,2785.0,541.0,80.0,0,0,C,325,148,C,1,0.4144170999934431
49,C3FDirect,16,16,16,11275.252,557,16,1,29,6206.006236779446,7869.252399803535,3685.006236779444,4184.246163024091,2785.0,541.0,80.0,0,0,C,325,148,,,0.3620863999822177
49,B,16,16,16,9093.246,439,16,1,27,5984.160311388797,6403.24573997063,3774.160311388798,2629.08542858183,2195.0,415.0,80.0,0,,,,,,,0.39133009998477064
49,C,16,16,16,12037.751,714,16,1,29,6614.457706925439,7683.750739384851,3676.4577069254383,4007.2930324594126,3570.0,704.0,80.0,0,,,,,,,0.5144900000013877
50,Cplus3F,16,16,16,9635.313,482,16,1,27,6186.533435394891,6682.312779536185,3746.5334353948924,2935.7793441412937,2410.0,463.0,80.0,0,0,B,0,0,,,0.6801530999946408
50,DG_k1_t0,16,16,16,10113.339,532,16,1,29,5546.2302553745985,6852.338742145765,3288.230255374597,3564.1084867711693,2660.0,521.0,80.0,0,0,C,429,152,C,1,0.627857400017092
50,DG_k3_t0,16,16,16,10113.339,532,16,1,29,5546.2302553745985,6852.338742145765,3288.230255374597,3564.1084867711693,2660.0,521.0,80.0,0,0,C,429,152,C,1,0.5581297999888193
50,C3FDirect,16,16,16,10113.339,532,16,1,29,5546.2302553745985,6852.338742145765,3288.230255374597,3564.1084867711693,2660.0,521.0,80.0,0,0,C,429,152,,,0.6988899999996647
50,B,16,16,16,9635.313,482,16,1,27,6186.533435394891,6682.312779536185,3746.5334353948924,2935.7793441412937,2410.0,463.0,80.0,0,,,,,,,0.7332559000060428
50,C,16,16,16,10536.063,534,16,1,29,5595.6949245386695,7276.06296033498,3281.694924538668,3994.368035796313,2670.0,510.0,80.0,0,,,,,,,0.8447390000219457
51,Cplus3F,16,16,16,9248.437,453,16,1,27,6343.392677218297,6468.436860080081,3969.3926772182995,2499.044182861781,2265.0,435.0,80.0,0,0,B,0,0,,,0.28839040000457317
51,DG_k1_t0,16,16,16,9510.432,473,16,1,27,6605.387861198736,6610.43204406052,4111.3878611987375,2499.044182861781,2365.0,455.0,80.0,0,0,B,0,0,B,0,0.2807512999861501
51,DG_k3_t0,16,16,16,10978.783,546,16,1,29,6066.300122476608,7636.78326190044,3641.300122476607,3995.483139423835,2730.0,532.0,80.0,0,0,C,310,153,C,2,0.6953040999942459
51,C3FDirect,16,16,16,10978.783,546,16,1,29,6066.300122476608,7636.78326190044,3641.300122476607,3995.483139423835,2730.0,532.0,80.0,0,0,C,310,153,,,0.7514208999928087
51,B,16,16,16,9248.437,453,16,1,27,6343.392677218297,6468.436860080081,3969.3926772182995,2499.044182861781,2265.0,435.0,80.0,0,,,,,,,0.2514476999931503
51,C,16,16,16,13148.199,820,16,1,29,6720.467257514124,8162.199432353199,3641.4672575141235,4520.732174839078,4100.0,806.0,80.0,0,,,,,,,0.7080545999924652
52,Cplus3F,16,16,16,8423.868,385,16,1,27,6291.697387585568,6039.867962109398,4023.69738758557,2016.170574523826,1925.0,379.0,80.0,0,0,B,0,0,,,0.3056096000073012
52,DG_k1_t0,16,16,16,11036.679,618,16,1,29,6135.813934767956,7256.679044992393,3661.813934767955,3594.86511022444,3090.0,610.0,80.0,0,0,C,305,205,C,1,0.9462748000223655
