seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
112358,23,Ring8,12,1,260.16858333333334,196.75188918015579,58.416666666666664,5.0,9.75,9.666666666666666,80.2629495,172.89763607160072,112.98096940493407,0.5,0.16666666666666666,2.4166666666666665,1.75,0.6666666666666666,0.0003298381307104137
112358,24,I,12,1,319.80025,252.80027895777323,62.0,5.0,10.416666666666666,9.916666666666666,178.69126316666666,182.69126315335492,125.44126315335491,0.8333333333333334,0.5,2.5,1.5833333333333333,0.5,0.0003474932786957652
112358,24,J,12,1,380.8319166666667,305.24855415921417,70.58333333333333,5.0,11.833333333333334,11.416666666666666,179.32329525,180.8232952690415,116.23996193570811,0.8333333333333334,0.5833333333333334,3.0833333333333335,1.75,0.6666666666666666,0.00035008942995773396
112358,24,Jplus,12,1,342.40625,275.82292977868383,61.583333333333336,5.0,10.333333333333334,9.916666666666666,162.28815699999998,164.28815700514164,107.45482367180826,0.9166666666666666,0.5,2.0,1.3333333333333333,0.0,0.00015734420594526455
112358,24,Ring8,12,1,340.3806666666667,265.2973024836194,70.08333333333333,5.0,11.75,11.333333333333334,152.30094066666666,171.41924932062514,107.00258265395848,1.0,0.5833333333333334,3.0833333333333335,1.8333333333333333,0.6666666666666666,0.00037019656747361296
112358,25,I,13,1,278.0332307692307,224.3409363003908,48.69230769230769,5.0,8.153846153846153,7.923076923076923,140.6190393846154,166.61903936841387,118.00365475302925,0.7692307692307693,0.15384615384615385,2.3846153846153846,1.5384615384615385,0.6153846153846154,0.00017190508060593856
112358,25,J,13,1,280.20376923076924,221.5114938832577,53.69230769230769,5.0,9.0,8.692307692307692,149.611326,167.57697954846665,113.65390262538975,0.6153846153846154,0.15384615384615385,2.230769230769231,1.3846153846153846,0.6153846153846154,0.0004204823503641819
112358,25,Jplus,13,1,275.79423076923075,220.2557373815104,50.53846153846154,5.0,8.461538461538462,8.23076923076923,131.51095684615385,149.93814884770308,100.86122577077997,0.7692307692307693,0.3076923076923077,1.6923076923076923,1.4615384615384615,0.0,0.0004140403648307256
112358,25,Ring8,13,1,271.99546153846154,211.7647175824366,55.23076923076923,5.0,9.23076923076923,9.076923076923077,91.45083038461539,159.47135127006737,104.08673588545201,0.6923076923076923,0.23076923076923078,2.5384615384615383,1.7692307692307692,0.6153846153846154,0.0003285716757090995
112358,26,I,13,1,282.12438461538466,226.50896934034654,50.61538461538461,5.0,8.461538461538462,8.307692307692308,140.64908046153846,163.87984968310673,115.72600352926058,0.8461538461538461,0.46153846153846156,2.230769230769231,1.4615384615384615,0.6153846153846154,0.00039857549518274027
112358,26,J,13,1,264.6159230769231,205.3851682799668,54.23076923076923,5.0,9.076923076923077,8.846153846153847,135.5007446153846,163.15207176320197,108.76745637858662,0.6153846153846154,0.3076923076923077,2.6153846153846154,1.9230769230769231,0.6153846153846154,0.00018763956813927507
112358,26,Jplus,13,1,255.6716153846154,201.05626527537086,49.61538461538461,5.0,8.307692307692308,8.076923076923077,122.79641384615385,148.16553052952284,99.6270689910613,0.6923076923076923,0.3076923076923077,1.8461538461538463,1.6923076923076923,0.0,0.0004485798208406777
112358,26,Ring8,13,1,265.18407692307693,202.337903868111,57.84615384615385,5.0,9.692307692307692,9.384615384615385,124.88489861538461,156.94946848239485,101.02639155931794,0.6923076923076923,0.46153846153846156,2.769230769230769,1.8461538461538463,0.6153846153846154,0.0002497145569577697
112358,27,I,14,1,290.18835714285717,235.75981760177507,49.42857142857143,5.0,8.285714285714286,8.0,150.53715442857143,154.39429730947157,107.96572588090014,0.7857142857142857,0.5,2.642857142857143,1.7142857142857142,0.5714285714285714,0.00044642485090662376
112358,27,J,14,1,292.03257142857143,232.60400864326556,54.42857142857143,5.0,9.142857142857142,8.714285714285714,130.97593571428573,154.0613289430343,102.63275751446288,0.7857142857142857,0.5,2.7142857142857144,1.7857142857142858,0.5714285714285714,0.00012100571757400758
112358,27,Jplus,14,1,282.39307142857143,227.03590895918123,50.357142857142854,5.0,8.428571428571429,8.214285714285714,115.21406757142857,139.3131726880171,92.38460125944563,0.8571428571428571,0.42857142857142855,2.0,1.7857142857142858,0.0,0.0002745714627963025
