case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
154,CplusLog,16,16,16,8493.875,394,16,1,27,6220.354221699529,6061.875250254384,4021.354221699531,2040.521028554855,1970.0,382.0,80.0,0,0,B,0.48177020001458004
154,B,16,16,16,8493.875,394,16,1,27,6220.354221699529,6061.875250254384,4021.354221699531,2040.521028554855,1970.0,382.0,80.0,0,,,0.5347414999851026
154,C,16,16,16,8106.055,395,16,1,29,5049.369788528069,5671.05518708277,2944.3697885280676,2726.6853985547036,1975.0,380.0,80.0,0,,,0.5359901000047103
155,CplusLog,16,16,16,9974.529,506,16,1,27,6543.791663105339,6862.528861079814,3993.79166310534,2868.737197974473,2530.0,502.0,80.0,0,0,B,0.15605319998576306
155,B,16,16,16,9974.529,506,16,1,27,6543.791663105339,6862.528861079814,3993.79166310534,2868.737197974473,2530.0,502.0,80.0,0,,,0.1669912000070326
155,C,16,16,16,9831.835,474,16,1,29,6198.425253378564,6935.834832097554,3609.4252533785634,3326.4095787189904,2370.0,446.0,80.0,0,,,0.49044019999564625
156,CplusLog,16,16,16,8590.476,420,16,1,27,6018.944821041597,6005.47622481339,3745.9448210415985,2259.5314037717912,2100.0,405.0,80.0,0,0,B,0.5508559000154492
156,B,16,16,16,8590.476,420,16,1,27,6018.944821041597,6005.47622481339,3745.9448210415985,2259.5314037717912,2100.0,405.0,80.0,0,,,0.5539638999907766
156,C,16,16,16,9254.46,482,16,1,29,4574.3355585804065,6315.460037469471,2657.335558580406,3658.124478889067,2410.0,449.0,80.0,0,,,0.9624474000011105
157,CplusLog,16,16,16,10616.145,513,16,1,27,6163.57431697084,7479.145299864104,3759.574316970842,3719.570982893261,2565.0,492.0,80.0,0,0,B,0.4348861000034958
157,B,16,16,16,10616.145,513,16,1,27,6163.57431697084,7479.145299864104,3759.574316970842,3719.570982893261,2565.0,492.0,80.0,0,,,0.44493870000587776
157,C,16,16,16,8411.235,370,16,1,29,5438.006598507535,6126.234802142302,3343.0065985075353,2783.2282036347688,1850.0,355.0,80.0,0,,,0.3439473999897018
158,CplusLog,16,16,16,10151.696,557,16,1,27,6096.284894072064,6751.696030699363,3765.2848940720655,2986.4111366272987,2785.0,535.0,80.0,0,0,B,0.35684130000299774
158,B,16,16,16,10151.696,557,16,1,27,6096.284894072064,6751.696030699363,3765.2848940720655,2986.4111366272987,2785.0,535.0,80.0,0,,,0.4671857999928761
158,C,16,16,16,9881.478,553,16,1,29,5784.603837278126,6505.478096430655,3286.603837278124,3218.874259152531,2765.0,531.0,80.0,0,,,0.7719823000079487
159,CplusLog,16,16,16,8626.965,433,16,1,27,6375.209094700627,5958.965477374038,3985.20909470063,1973.7563826734083,2165.0,423.0,80.0,0,0,B,0.2655734999862034
159,B,16,16,16,8626.965,433,16,1,27,6375.209094700627,5958.965477374038,3985.20909470063,1973.7563826734083,2165.0,423.0,80.0,0,,,0.35660219998680986
159,C,16,16,16,12314.169,778,16,1,29,6072.174674652821,7573.169452350708,3463.174674652819,4109.994777697893,3890.0,771.0,80.0,0,,,1.099415400007274
