seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,64,I_ring_optimized,10,10,10,3921.203,119,10,1,3160.203168,28,15,8,2086.5016919286772,81,0,0.229334
55021,65,G_rolling_coverage,13,13,13,4398.277,117,13,1,3637.277054,32,20,4,2120.269673050865,72,0,1.117167
55021,65,I_ring_optimized,13,13,13,4330.777,114,13,1,3588.777181,30,15,8,2110.201213445625,71,0,1.082135
55021,66,G_rolling_coverage,15,15,15,4219.831,104,15,1,3523.830709,36,23,8,2168.554175197267,53,0,0.657849
55021,66,I_ring_optimized,15,15,15,4049.66,104,15,1,3354.660048,36,24,8,2083.6544638853293,53,0,0.562625
55021,67,G_rolling_coverage,12,12,12,4049.709,112,12,1,3321.708529,27,13,8,2213.1983647613233,73,0,1.065927
55021,67,I_ring_optimized,12,12,12,4033.449,121,12,1,3253.448601,36,19,8,2058.529056921783,73,0,0.629813
55021,68,G_rolling_coverage,10,10,10,3598.244,117,10,1,2853.244193,33,20,8,2291.125452752362,74,0,1.107296
55021,68,I_ring_optimized,10,10,10,3117.142,120,10,1,2354.141661,29,17,8,2192.0986186097903,84,0,1.090554
55021,69,G_rolling_coverage,14,14,14,4758.785,125,14,1,3948.784961,36,20,8,2262.6656970430863,75,0,0.414819
55021,69,I_ring_optimized,14,14,14,4698.466,128,14,1,3869.465527,39,23,8,2128.684219108113,75,0,0.412513
55021,70,G_rolling_coverage,10,10,10,3077.635,102,10,1,2417.635207,18,11,7,2388.4513783755315,74,0,0.535585
55021,70,I_ring_optimized,10,10,10,3206.352,106,10,1,2524.352345,22,11,8,2178.6671043581496,74,0,0.67061
55021,71,G_rolling_coverage,15,15,15,4279.303,108,15,1,3563.302697,41,26,8,2121.5093450137556,52,0,0.67209
55021,71,I_ring_optimized,15,15,15,4160.198,109,15,1,3441.197585,42,23,8,2044.2247460645897,52,0,0.759507
55021,72,G_rolling_coverage,16,16,16,4242.558,104,16,1,3544.55826,41,27,8,1851.5393541293693,47,0,0.785969
55021,72,I_ring_optimized,16,16,16,4052.918,102,16,1,3365.91757,39,25,8,1795.6176260011487,48,0,0.808553
55021,73,G_rolling_coverage,13,13,13,4167.547,111,13,1,3442.546964,35,21,8,2208.6612590387244,63,0,0.416013
55021,73,I_ring_optimized,13,13,13,4203.599,112,13,1,3473.599277,36,21,8,2097.4743834614565,63,0,0.420127
55021,74,G_rolling_coverage,16,16,16,3797.093,111,16,1,3055.093448,41,27,7,1917.4773197970258,54,0,0.956799
55021,74,I_ring_optimized,16,16,16,3684.863,107,16,1,2967.862509,37,25,8,1871.425539538813,54,0,1.029577
55021,75,G_rolling_coverage,10,10,10,4055.312,118,10,1,3303.311835,26,14,8,2271.731578804553,83,0,0.244463
55021,75,I_ring_optimized,10,10,10,4016.081,124,10,1,3231.080995,32,15,8,2187.1485741609604,83,0,0.397971
55021,76,G_rolling_coverage,16,16,16,3784.045,84,16,1,3205.044901,39,23,8,1720.9493796851827,29,0,0.87769
55021,76,I_ring_optimized,16,16,16,4403.177,94,16,1,3764.176523,42,24,8,1957.0796645864195,36,0,0.883648
55021,77,G_rolling_coverage,16,16,16,4300.769,102,16,1,3613.76892,36,20,8,1841.5266155551324,50,0,0.280851
55021,77,I_ring_optimized,16,16,16,4100.262,106,16,1,3390.261989,41,26,8,1733.5897985042554,49,0,0.32906
55021,78,G_rolling_coverage,11,11,11,3358.678,104,11,1,2683.678065,26,14,8,2212.293058446505,67,0,0.339402
55021,78,I_ring_optimized,11,11,11,3245.197,105,11,1,2563.197281,27,14,8,2145.4310670450245,67,0,0.330926
55021,79,G_rolling_coverage,14,14,14,3774.082,107,14,1,3065.081712,45,32,8,2184.2928104953808,48,0,0.900187
55021,79,I_ring_optimized,14,14,14,3792.537,104,14,1,3103.536956,42,29,8,2037.1261050832113,48,0,0.803899
55021,80,G_rolling_coverage,11,11,11,4268.223,116,11,1,3522.223123,27,12,8,2200.2535954714594,78,0,0.937802
55021,80,I_ring_optimized,11,11,11,4011.041,122,11,1,3233.041296,33,19,8,2128.4182328273614,79,0,0.684563
55021,81,G_rolling_coverage,13,13,13,4026.15,125,13,1,3217.149678,38,22,8,2332.9728293292014,74,0,1.396965
55021,81,I_ring_optimized,13,13,13,4015.325,125,13,1,3204.325121,38,22,8,2159.0115677525914,74,0,1.358098
55021,82,G_rolling_coverage,10,10,10,4447.996,128,10,1,3636.996495,27,14,6,2257.804174315229,91,0,0.473183
55021,82,I_ring_optimized,10,10,10,4598.222,129,10,1,3783.222044,28,15,5,2131.502309106908,91,0,0.921195
55021,83,G_rolling_coverage,13,13,13,4185.712,118,13,1,3423.712018,36,16,8,2213.023597887955,69,0,0.447448
55021,83,I_ring_optimized,13,13,13,4461.336,115,13,1,3714.336329,36,18,6,2047.2039423739366,67,0,0.383537
55021,84,G_rolling_coverage,13,13,13,3798.942,114,13,1,3054.941514,32,20,8,2268.0414436135434,69,0,0.521693
55021,84,I_ring_optimized,13,13,13,3697.679,113,13,1,2959.67892,31,20,8,2082.1643116668693,69,0,0.392343
55021,85,G_rolling_coverage,16,16,16,4160.049,102,16,1,3472.049285,52,36,8,1544.2072036336924,35,0,0.858167
55021,85,I_ring_optimized,16,16,16,4187.885,101,16,1,3510.884536,51,34,8,1456.892671285576,34,0,0.841173
55021,86,G_rolling_coverage,14,14,14,4011.312,110,14,1,3287.312475,38,22,8,2196.00159000292,59,0,0.60838
55021,86,I_ring_optimized,14,14,14,4134.549,115,14,1,3379.549392,43,28,8,2112.908042198561,60,0,0.55841
55021,87,G_rolling_coverage,10,10,10,3743.807,120,10,1,2978.806971,24,12,6,2213.6210045564085,86,0,0.507342
55021,87,I_ring_optimized,10,10,10,3631.694,122,10,1,2853.694055,26,13,7,2112.4733189395306,86,0,0.642338
55021,88,G_rolling_coverage,16,16,16,4674.337,112,16,1,3930.336802,44,24,8,1912.119191747444,52,0,1.022601
55021,88,I_ring_optimized,16,16,16,4421.428,107,16,1,3704.428258,39,23,8,1804.5889074507943,52,0,0.629223
55021,89,G_rolling_coverage,13,13,13,4119.292,121,13,1,3332.291955,35,26,8,2251.1781962404393,73,0,1.167115
55021,89,I_ring_optimized,13,13,13,4035.086,116,13,1,3277.086217,30,19,8,2122.6630386957277,73,0,0.76736
55021,90,G_rolling_coverage,11,11,11,4122.184,120,11,1,3349.183841,26,16,6,2249.279519468523,83,0,0.693905
