seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
112358,7,I,16,1,243.9683125,200.28082729351362,38.6875,5.0,6.5,6.1875,112.096485,113.97148500872892,79.47148500872893,0.75,0.625,2.3125,1.5,0.4375,0.0002366962180531118
112358,7,I_rotated,16,1,253.203,206.76549287378594,41.4375,5.0,6.9375,6.75,127.0255960625,127.40059603609386,89.40059603609384,0.875,0.5625,2.625,2.0,0.4375,0.00011401942492739181
112358,8,G,16,1,259.94975,219.94973582602753,35.0,5.0,5.875,5.625,136.6801155625,139.6801155741562,105.86761557415616,0.8125,0.25,2.25,1.5,0.5,0.00022678355935568106
112358,8,G_rotated,16,1,271.46525,225.4027397873545,41.0625,5.0,6.875,6.6875,136.6565801875,138.9065801805653,103.46908018056533,0.875,0.5625,2.625,1.6875,0.5,0.00016340232832590118
112358,8,I,16,1,250.2765,209.9014988882622,35.375,5.0,5.9375,5.6875,128.98604525,131.61104523177517,98.98604523177515,0.75,0.3125,2.3125,1.5,0.5,1.778780460881535e-05
112358,8,I_rotated,16,1,281.2479375,236.43543704610266,39.8125,5.0,6.6875,6.375,126.4929605,128.36796049588216,94.36796049588216,0.9375,0.5625,2.4375,1.4375,0.5,7.2623570304131135e-06
112358,9,G,15,1,285.7873333333334,236.58730574565152,44.2,5.0,7.466666666666667,6.866666666666666,127.39637406666667,147.66304074397084,108.32970741063755,0.8,0.6,2.6,1.5333333333333334,0.5333333333333333,0.000413815227602754
112358,9,G_rotated,15,1,279.21133333333336,229.1446746823071,45.06666666666667,5.0,7.533333333333333,7.4,148.6258438,149.82584377404953,107.35917710738282,0.7333333333333333,0.6,2.533333333333333,1.6,0.4666666666666667,0.00012023460658383556
112358,9,I,15,1,270.1156,220.64894312483975,44.46666666666667,5.0,7.466666666666667,7.133333333333334,120.42543493333332,139.3587682976445,98.49210163097784,0.7333333333333333,0.5333333333333333,2.6,1.7333333333333334,0.5333333333333333,0.0001468725963604811
112358,9,I_rotated,15,1,274.937,225.33702602639588,44.6,5.0,7.466666666666667,7.266666666666667,137.61678953333333,138.41678950058517,97.08345616725185,0.8,0.6,2.466666666666667,1.5333333333333334,0.4666666666666667,0.00039039593775669346
112358,10,G,16,1,258.15025,218.83774277273136,34.3125,5.0,5.75,5.5625,131.6451998125,133.52019982226588,100.8326998222659,0.75,0.3125,1.8125,1.1875,0.4375,0.00011563629868760472
112358,10,G_rotated,16,1,235.51375,196.4512724020389,34.0625,5.0,5.75,5.3125,92.02893775,93.90393772650799,65.40393772650798,0.8125,0.5,2.6875,1.5,0.5,0.00035843262276102905
112358,10,I,16,1,250.2665,208.95399370801846,36.3125,5.0,6.125,5.6875,126.0405045625,127.91550454963908,94.91550454963908,0.75,0.4375,2.1875,1.25,0.5,0.00010067170478578191
112358,10,I_rotated,16,1,248.1464375,209.20892591423507,33.9375,5.0,5.75,5.1875,88.422589125,90.29758914456261,61.42258914456261,0.8125,0.5,2.6875,1.4375,0.5,0.00018537223877501674
