case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
17,Cplus3F,15,15,15,7262.774,311,15,1,29,5571.334112641793,5331.774257250554,3759.334112641793,1572.4401446087613,1555.0,301.0,75.0,0,2,C,114,83,0.03932460001669824
17,C3FDirect,15,15,15,7262.774,311,15,1,29,5571.334112641793,5331.774257250554,3759.334112641793,1572.4401446087613,1555.0,301.0,75.0,0,2,C,114,83,0.052050999976927415
17,B,15,15,15,8054.793,396,15,1,27,6489.2256494096055,5609.793095241826,4171.225649409606,1438.5674458322214,1980.0,390.0,75.0,0,,,,,0.2600813999888487
17,C,15,15,15,7993.999,332,15,1,29,5441.576929576963,5943.99943734343,3717.576929576963,2226.4225077664673,1660.0,315.0,75.0,0,,,,,0.19363230001181364
18,Cplus3F,14,14,14,7467.826,327,14,1,29,5640.737744779731,5444.826422223439,3725.7377447797307,1719.0886774437072,1635.0,318.0,70.0,0,3,C,104,76,0.0567008999933023
18,C3FDirect,14,14,14,7467.826,327,14,1,29,5640.737744779731,5444.826422223439,3725.7377447797307,1719.0886774437072,1635.0,318.0,70.0,0,3,C,104,76,0.0780261000036262
18,B,14,14,14,8355.178,383,14,1,27,6252.8719793931805,5998.1781623711295,4081.871979393182,1916.3061829779504,1915.0,372.0,70.0,0,,,,,0.46837889999733306
18,C,14,14,14,8217.217,414,14,1,29,5760.165893741247,5673.216556279533,3632.165893741246,2041.050662538289,2070.0,404.0,70.0,0,,,,,0.3439333999995142
19,Cplus3F,16,16,16,7183.81,286,16,1,29,4472.662406013655,5398.809821279202,3019.6624060136546,2379.1474152655474,1430.0,275.0,80.0,0,5,C,128,96,0.20238240002072416
19,C3FDirect,16,16,16,7183.81,286,16,1,29,4472.662406013655,5398.809821279202,3019.6624060136546,2379.1474152655474,1430.0,275.0,80.0,0,5,C,128,96,0.1979801999987103
19,B,16,16,16,7602.569,280,16,1,27,5485.565484485529,5854.568514646723,3922.5654844855294,1932.0030301611973,1400.0,268.0,80.0,0,,,,,0.3738436999847181
19,C,16,16,16,7716.275,361,16,1,29,4431.657804533346,5472.274857202502,2952.657804533346,2519.6170526691562,1805.0,359.0,80.0,0,,,,,0.5776412999839522
20,Cplus3F,15,15,15,7300.749,311,15,1,29,5546.044302227756,5361.749236087662,3691.0443022277564,1670.7049338599045,1555.0,309.0,75.0,0,4,C,122,69,0.05121609999332577
20,C3FDirect,15,15,15,7300.749,311,15,1,29,5546.044302227756,5361.749236087662,3691.0443022277564,1670.7049338599045,1555.0,309.0,75.0,0,4,C,122,69,0.03519809999852441
20,B,15,15,15,8476.924,387,15,1,27,6468.78804460376,6082.924098286149,4199.788044603761,1883.1360536823884,1935.0,384.0,75.0,0,,,,,0.1337999000097625
