case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
22,OrdTspReopt,16,16,16,9217.217,278,16,1,27,4980.264264992895,7504.216994964339,3625.264264992894,3878.9527299714473,1390.0,243.0,80.0,0,0.7792801999894436
23,Base,13,13,13,7805.121,300,13,1,27,5760.871979393181,5946.121233682885,4081.871979393182,1864.2492542897044,1500.0,294.0,65.0,0,0.25628870000946335
23,OrdDens,13,13,13,8398.117,326,13,1,27,5983.864229437329,6394.116659956321,4184.864229437329,2209.252430518995,1630.0,309.0,65.0,0,0.4421973999997135
23,OrdArea,13,13,13,8706.504,367,13,1,27,6137.056308319121,6468.504457640312,4170.056308319121,2298.4481493212,1835.0,338.0,65.0,0,0.7327296999865212
23,OrdTspReopt,13,13,13,8185.539,361,13,1,27,6216.86644811117,5960.539222676404,4141.866448111169,1818.672774565236,1805.0,355.0,65.0,0,0.3794287000200711
24,Base,11,11,11,8377.605,398,11,1,27,6312.8719793931805,5950.604933918416,4081.871979393182,1868.7329545252355,1990.0,382.0,55.0,0,0.3977790999924764
24,OrdDens,11,11,11,8076.243,336,11,1,27,6061.864229437329,6019.242575762711,4184.864229437329,1834.3783463253833,1680.0,322.0,55.0,0,0.27178209999692626
24,OrdArea,11,11,11,8299.441,343,11,1,27,6059.056308319121,6204.440540360298,4170.056308319121,2034.3842320411786,1715.0,325.0,55.0,0,0.38686430000234395
24,OrdTspReopt,11,11,11,8143.402,336,11,1,27,6018.86644811117,6086.402497079802,4141.866448111169,1944.5360489686348,1680.0,322.0,55.0,0,0.344094900006894
25,Base,10,10,10,8021.066,390,10,1,27,6342.4163073198615,5638.0657840877175,4082.416307319863,1555.649476767854,1950.0,383.0,50.0,0,0.22528720000991598
25,OrdDens,10,10,10,8180.65,355,10,1,27,6217.864229437329,6008.649685608751,4184.864229437329,1823.7854561714207,1775.0,347.0,50.0,0,0.34243400002014823
25,OrdArea,10,10,10,8052.77,344,10,1,27,6119.056308319121,5948.770437462714,4170.056308319121,1778.7141291435935,1720.0,334.0,50.0,0,0.2572357000026386
25,OrdTspReopt,10,10,10,8231.111,363,10,1,27,6204.86644811117,6014.111033750689,4141.866448111169,1872.2445856395207,1815.0,352.0,50.0,0,0.18690430000424385
26,Base,13,13,13,8520.841,328,13,1,27,5989.84031914791,6496.840963509463,4125.84031914791,2371.000644361555,1640.0,319.0,65.0,0,0.2840336000081152
