case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
10,Cplus3A,12,12,12,8624.189,486,12,1,29,6434.359124511235,5652.189426615997,3717.3591245112334,1934.8303021047639,2430.0,482.0,60.0,0,3,C,,,0.12013760002446361
10,Cplus3F,12,12,12,8039.189,389,12,1,29,5888.359124511234,5652.189426615997,3717.3591245112334,1934.8303021047639,1945.0,382.0,60.0,0,3,C,97,75,0.10494619997916743
11,Cplus,14,14,14,8310.178,388,14,1,29,5909.436044628935,5918.17773497951,3656.436044628932,2261.7416903505778,1940.0,382.0,70.0,0,2,C,,,0.33122910000383854
11,Cplus3A,14,14,14,8642.8,450,14,1,29,6171.983833745797,5878.799884250897,3681.983833745795,2196.816050505104,2250.0,444.0,70.0,0,2,C,,,0.326714599999832
11,Cplus3F,14,14,14,8173.8,373,14,1,29,5835.983833745796,5878.799884250897,3681.983833745795,2196.816050505104,1865.0,360.0,70.0,0,2,C,77,49,0.27029830001993105
12,Cplus,14,14,14,9314.339,467,14,1,29,6040.369700029722,6450.339008264105,3636.369700029719,2813.9693082343847,2335.0,459.0,70.0,0,2,C,,,0.4051702000142541
12,Cplus3A,14,14,14,9424.893,543,14,1,29,6464.047633113022,6125.893157074703,3698.047633113019,2427.8455239616874,2715.0,514.0,70.0,0,2,C,,,0.6459460000041872
12,Cplus3F,14,14,14,8839.893,446,14,1,29,5966.047633113021,6125.893157074703,3698.047633113019,2427.8455239616874,2230.0,414.0,70.0,0,2,C,97,72,0.6541761999833398
13,Cplus,15,15,15,9270.024,466,15,1,29,5962.5264323263955,6416.023707663258,3629.5264323263946,2786.4972753368647,2330.0,449.0,75.0,0,4,C,,,0.4732930000172928
13,Cplus3A,15,15,15,9183.082,523,15,1,29,6365.714552885128,5982.082010652537,3725.7145528851274,2256.367457767412,2615.0,511.0,75.0,0,4,C,,,0.28603950000251643
13,Cplus3F,15,15,15,8376.082,390,15,1,29,5831.714552885127,5982.082010652537,3725.7145528851274,2256.367457767412,1950.0,369.0,75.0,0,4,C,133,72,0.309124299994437
14,Cplus,15,15,15,10594.571,565,15,1,29,6022.526432326396,7140.570665254575,3629.5264323263946,3511.044232928183,2825.0,554.0,75.0,0,1,C,,,0.8442002999945544
14,Cplus3A,15,15,15,9641.915,533,15,1,29,6419.218606017055,6391.915414626702,3746.2186060170548,2645.6968086096504,2665.0,510.0,75.0,0,1,C,,,0.3076250000158325
14,Cplus3F,15,15,15,8807.915,396,15,1,29,5801.218606017057,6391.915414626702,3746.2186060170548,2645.6968086096504,1980.0,361.0,75.0,0,1,C,137,81,0.3764983000000939
15,Cplus,13,13,13,9793.916,475,13,1,29,6070.526432326396,6914.915591040287,3629.5264323263946,3285.3891587138914,2375.0,439.0,65.0,0,3,C,,,0.329907400009688
15,Cplus3A,13,13,13,8340.278,461,13,1,29,6210.680717718329,5541.277592096144,3667.6807177183273,1873.5968743778178,2305.0,429.0,65.0,0,3,C,,,0.1756636000063736
15,Cplus3F,13,13,13,7850.278,379,13,1,29,5754.680717718328,5541.277592096144,3667.6807177183273,1873.5968743778178,1895.0,349.0,65.0,0,3,C,82,70,0.2053621000086423
16,Cplus,12,12,12,10518.905,523,12,1,27,6669.044910262645,7346.905015985663,4110.044910262646,3236.860105723022,2615.0,497.0,60.0,0,0,B,,,0.7343724000093061
16,Cplus3A,12,12,12,10518.905,523,12,1,27,6669.044910262645,7346.905015985663,4110.044910262646,3236.860105723022,2615.0,497.0,60.0,0,0,B,,,0.7267631000140682
16,Cplus3F,12,12,12,10518.905,523,12,1,27,6669.044910262645,7346.905015985663,4110.044910262646,3236.860105723022,2615.0,497.0,60.0,0,0,B,0,0,0.7298905999923591
