case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
38,Cplus3F,16,16,16,8258.621,364,16,1,27,5997.6864483494755,6007.620659071533,3892.6864483494755,2114.9342107220577,1820.0,351.0,80.0,0,0,B,0,0,0.31486410001525655
39,Cplus,16,16,16,8332.401,362,16,1,27,5735.685293962273,6093.400836621494,3681.6852939622745,2411.715542659221,1810.0,349.0,80.0,0,0,B,,,0.3968868999800179
39,Cplus3A,16,16,16,8332.401,362,16,1,27,5735.685293962273,6093.400836621494,3681.6852939622745,2411.715542659221,1810.0,349.0,80.0,0,0,B,,,0.36537830001907423
39,Cplus3F,16,16,16,8332.401,362,16,1,27,5735.685293962273,6093.400836621494,3681.6852939622745,2411.715542659221,1810.0,349.0,80.0,0,0,B,0,0,0.41953689997899346
40,Cplus,16,16,16,10099.964,549,16,1,27,6106.698776754166,6731.963760828834,3763.6987767541673,2968.2649840746626,2745.0,543.0,80.0,0,0,B,,,0.37065629998687655
40,Cplus3A,16,16,16,10099.964,549,16,1,27,6106.698776754166,6731.963760828834,3763.6987767541673,2968.2649840746626,2745.0,543.0,80.0,0,0,B,,,0.3844358999922406
40,Cplus3F,16,16,16,10099.964,549,16,1,27,6106.698776754166,6731.963760828834,3763.6987767541673,2968.2649840746626,2745.0,543.0,80.0,0,0,B,0,0,0.37127289999625646
41,Cplus,16,16,16,8672.901,371,16,1,27,6021.324402046879,6381.901063208428,3936.3244020468796,2445.576661161549,1855.0,356.0,80.0,0,0,B,,,0.28135809997911565
41,Cplus3A,16,16,16,8672.901,371,16,1,27,6021.324402046879,6381.901063208428,3936.3244020468796,2445.576661161549,1855.0,356.0,80.0,0,0,B,,,0.2509414999803994
41,Cplus3F,16,16,16,8672.901,371,16,1,27,6021.324402046879,6381.901063208428,3936.3244020468796,2445.576661161549,1855.0,356.0,80.0,0,0,B,0,0,0.2009808000002522
42,Cplus,16,16,16,8631.444,404,16,1,27,6162.240190944603,6137.444245322851,3914.240190944605,2223.2040543782477,2020.0,394.0,80.0,0,0,B,,,0.30248630000278354
42,Cplus3A,16,16,16,8631.444,404,16,1,27,6162.240190944603,6137.444245322851,3914.240190944605,2223.2040543782477,2020.0,394.0,80.0,0,0,B,,,0.25049450001097284
42,Cplus3F,16,16,16,8631.444,404,16,1,27,6162.240190944603,6137.444245322851,3914.240190944605,2223.2040543782477,2020.0,394.0,80.0,0,0,B,0,0,0.2482480000180658
43,Cplus,16,16,16,7779.364,358,16,1,27,5689.924327914625,5560.363588749886,3601.9243279146267,1958.4392608352591,1790.0,349.0,80.0,0,0,B,,,0.16971960000228137
43,Cplus3A,16,16,16,7779.364,358,16,1,27,5689.924327914625,5560.363588749886,3601.9243279146267,1958.4392608352591,1790.0,349.0,80.0,0,0,B,,,0.18228110001655295
43,Cplus3F,16,16,16,7779.364,358,16,1,27,5689.924327914625,5560.363588749886,3601.9243279146267,1958.4392608352591,1790.0,349.0,80.0,0,0,B,0,0,0.18088689999422058
44,Cplus,16,16,16,9177.83,441,16,1,27,6179.69487819314,6470.83002094472,3806.694878193141,2664.135142751577,2205.0,422.0,80.0,0,0,B,,,0.4188225000107195
44,Cplus3A,16,16,16,9177.83,441,16,1,27,6179.69487819314,6470.83002094472,3806.694878193141,2664.135142751577,2205.0,422.0,80.0,0,0,B,,,0.4091167000005953
44,Cplus3F,16,16,16,9177.83,441,16,1,27,6179.69487819314,6470.83002094472,3806.694878193141,2664.135142751577,2205.0,422.0,80.0,0,0,B,0,0,0.3904665999871213
45,Cplus,16,16,16,8954.057,427,16,1,27,5560.729975457518,6325.057396898587,3601.729975457519,2723.327421441069,2135.0,414.0,80.0,0,0,B,,,0.619319200020982
45,Cplus3A,16,16,16,8954.057,427,16,1,27,5560.729975457518,6325.057396898587,3601.729975457519,2723.327421441069,2135.0,414.0,80.0,0,0,B,,,0.5527192000008654
45,Cplus3F,16,16,16,8954.057,427,16,1,27,5560.729975457518,6325.057396898587,3601.729975457519,2723.327421441069,2135.0,414.0,80.0,0,0,B,0,0,0.5795431999722496
46,Cplus,16,16,16,8536.418,354,16,1,27,5655.860340243947,6354.4181229739725,3685.860340243949,2668.557782730021,1770.0,332.0,80.0,0,0,B,,,0.5633880000095814
46,Cplus3A,16,16,16,8536.418,354,16,1,27,5655.860340243947,6354.4181229739725,3685.860340243949,2668.557782730021,1770.0,332.0,80.0,0,0,B,,,0.5521519999892917
46,Cplus3F,16,16,16,8536.418,354,16,1,27,5655.860340243947,6354.4181229739725,3685.860340243949,2668.557782730021,1770.0,332.0,80.0,0,0,B,0,0,0.4466446000151336
47,Cplus,16,16,16,9195.848,461,16,1,27,6404.965884358148,6363.848171590446,4033.96588435815,2329.8822872322953,2305.0,447.0,80.0,0,0,B,,,0.29975929998909123
47,Cplus3A,16,16,16,9195.848,461,16,1,27,6404.965884358148,6363.848171590446,4033.96588435815,2329.8822872322953,2305.0,447.0,80.0,0,0,B,,,0.28343420001328923
47,Cplus3F,16,16,16,9195.848,461,16,1,27,6404.965884358148,6363.848171590446,4033.96588435815,2329.8822872322953,2305.0,447.0,80.0,0,0,B,0,0,0.30943279998609796
48,Cplus,16,16,16,8572.716,399,16,1,27,6273.087717034963,6108.715812111893,3993.0877170349645,2115.6280950769287,1995.0,389.0,80.0,0,0,B,,,0.2844552000169642
48,Cplus3A,16,16,16,8572.716,399,16,1,27,6273.087717034963,6108.715812111893,3993.0877170349645,2115.6280950769287,1995.0,389.0,80.0,0,0,B,,,0.3363551000074949
48,Cplus3F,16,16,16,8572.716,399,16,1,27,6273.087717034963,6108.715812111893,3993.0877170349645,2115.6280950769287,1995.0,389.0,80.0,0,0,B,0,0,0.29291220000595786
49,Cplus,16,16,16,9434.002,469,16,1,27,5960.855752930515,6570.002051771603,3755.855752930516,2814.146298841089,2345.0,439.0,80.0,0,0,B,,,0.4295323999831453
49,Cplus3A,16,16,16,9434.002,469,16,1,27,5960.855752930515,6570.002051771603,3755.855752930516,2814.146298841089,2345.0,439.0,80.0,0,0,B,,,0.3730807999963872
