case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
36,Cplus,10,10,10,8292.438,428,10,1,29,6108.47591519354,5686.437766709597,3632.4759151935386,2053.96185151606,2140.0,416.0,50.0,0,2,C,,,0.2938207999977749
36,Cplus3A,10,10,10,8367.246,495,10,1,29,6517.419591041273,5360.245711228354,3677.419591041272,1682.8261201870828,2475.0,482.0,50.0,0,2,C,,,0.20702880001044832
36,Cplus3F,10,10,10,8006.246,435,10,1,29,6199.419591041274,5360.245711228354,3677.419591041272,1682.8261201870828,2175.0,421.0,50.0,0,2,C,60,62,0.21991350001189858
37,Cplus,13,13,13,6805.081,297,13,1,29,5449.758490880217,4962.08092001295,3707.7584908802173,1254.3224291327342,1485.0,293.0,65.0,0,8,C,,,0.1957825999998022
37,Cplus3A,13,13,13,7301.428,397,13,1,29,6067.758490880218,4857.428419735668,3707.7584908802173,1149.66992885545,1985.0,394.0,65.0,0,8,C,,,0.016766500019002706
37,Cplus3F,13,13,13,6815.428,316,13,1,29,5587.758490880217,4857.428419735668,3707.7584908802173,1149.66992885545,1580.0,313.0,65.0,0,8,C,81,79,0.020920999988447875
38,Cplus,14,14,14,7779.038,328,14,1,29,5531.5198223602565,5759.038084247082,3704.5198223602556,2054.5182618868284,1640.0,310.0,70.0,0,6,C,,,0.62787609998486
38,Cplus3A,14,14,14,7658.972,401,14,1,29,6104.155381173605,5186.9724756225905,3744.155381173604,1442.8170944489873,2005.0,397.0,70.0,0,6,C,,,0.06162590000894852
38,Cplus3F,14,14,14,7125.972,312,14,1,29,5594.155381173604,5186.9724756225905,3744.155381173604,1442.8170944489873,1560.0,309.0,70.0,0,6,C,89,68,0.05610249997698702
39,Cplus,10,10,10,7541.354,389,10,1,29,5952.538322598368,5160.35374224652,3662.538322598368,1497.8154196481514,1945.0,386.0,50.0,0,2,C,,,0.19598230000701733
39,Cplus3A,10,10,10,7563.612,471,10,1,29,6476.520817845349,4691.611918171257,3709.5208178453477,982.0911003259091,2355.0,467.0,50.0,0,2,C,,,0.05309000000124797
39,Cplus3F,10,10,10,7117.612,397,10,1,29,6044.520817845349,4691.611918171257,3709.5208178453477,982.0911003259091,1985.0,391.0,50.0,0,2,C,74,52,0.04683040000963956
40,Cplus,12,12,12,7966.219,379,12,1,29,5874.508281913468,5636.218860972028,3650.5082819134677,1985.7105790585597,1895.0,375.0,60.0,0,3,C,,,0.1830898999760393
40,Cplus3A,12,12,12,8359.429,514,12,1,29,6722.400776268024,5217.429310530658,3720.4007762680226,1497.0285342626353,2570.0,512.0,60.0,0,3,C,,,0.021716799994464964
