case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
8,Grid26B,11,11,11,8735.309,330,11,1,26,6739.457968919034,6706.3093674589345,4838.457968919035,1867.8513985399006,1650.0,324.0,55.0,0,0.15013930000714026
8,Grid26C,11,11,11,9088.429,331,11,1,26,6730.524925305333,7060.429387147902,4854.5249253053325,2205.9044618425696,1655.0,318.0,55.0,0,0.26816629999666475
8,Insert28,11,11,11,9612.758,379,11,1,28,7557.906788512499,7298.758399426222,5395.9067885125,1902.8516109137227,1895.0,364.0,55.0,0,1.9185012000089046
8,Insert26,11,11,11,10034.364,343,11,1,26,6874.610102543871,7945.363894888409,4995.610102543871,2949.7537923445375,1715.0,319.0,55.0,0,1.952401100017596
8,ClearEarly28,11,11,11,9570.125,439,11,1,28,7619.030004485905,6898.124817917422,5234.030004485905,1664.094813431518,2195.0,422.0,55.0,0,0.2651424999930896
9,ShiftB,11,11,11,10188.347,341,11,1,28,7128.736514974659,8100.346556521748,5233.736514974659,2866.6100415470905,1705.0,328.0,55.0,0,0.32562610000604764
9,Grid26A,11,11,11,11668.402,378,11,1,26,6863.038645946024,9372.402285045855,4824.038645946023,4548.363639099831,1890.0,351.0,55.0,0,0.3170603000035044
9,Grid26B,11,11,11,10547.835,358,11,1,26,6803.986863508513,8365.835380592887,4849.986863508514,3515.848517084374,1790.0,337.0,55.0,0,0.36010130000067875
9,Grid26C,11,11,11,10906.271,337,11,1,26,6648.487833704979,8851.270817270075,4831.487833704978,4019.7829835650964,1685.0,315.0,55.0,0,0.3735957999888342
9,Insert28,11,11,11,11414.748,354,11,1,28,7351.12072877939,9262.748284468898,5414.12072877939,3848.627555689505,1770.0,327.0,55.0,0,0.9062596999865491
9,Insert26,11,11,11,10448.923,359,11,1,26,7038.852981403338,8257.922862490474,5036.852981403339,3221.0698810871368,1795.0,341.0,55.0,0,0.8256147000065539
