seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
81407,17,F_coverage_integrated,11,11,11,4432.449,136,11,1,3569.448569,30,12,8,2358.7303273269026,95,0,2.185992
81407,18,F_coverage_integrated,12,12,12,3716.233,102,12,1,3047.232624,23,10,8,2293.8815771942454,67,0,3.086028
81407,19,F_coverage_integrated,10,10,10,3626.976,116,10,1,2889.975745,25,11,7,2228.4080405435807,81,0,2.922262
81407,20,F_coverage_integrated,11,11,11,3962.309,121,11,1,3185.30884,31,18,8,2243.671686365241,79,0,2.319125
81407,21,F_coverage_integrated,11,11,11,3984.62,122,11,1,3203.619724,27,14,8,2310.838067516908,84,0,1.625425
81407,22,F_coverage_integrated,10,10,10,3618.482,116,10,1,2876.481795,17,6,7,2282.974407576002,90,0,1.350136
81407,23,F_coverage_integrated,11,11,11,4375.392,116,11,1,3628.392195,28,15,6,2230.8823227723074,77,0,3.593767
81407,24,F_coverage_integrated,13,13,13,4389.778,122,13,1,3596.778436,35,20,8,2240.281278956355,74,0,3.452789
81407,25,F_coverage_integrated,13,13,13,4944.59,130,13,1,4104.589587,38,19,8,2233.639198359537,79,0,1.359747
81407,26,F_coverage_integrated,12,12,12,4431.194,122,12,1,3642.194242,31,14,8,2317.5456481098245,80,0,2.282214
81407,27,F_coverage_integrated,11,11,11,3679.533,115,11,1,2937.532623,28,18,6,2277.2481397199535,76,0,3.151985
81407,28,F_coverage_integrated,10,10,10,4060.094,125,10,1,3266.09393,25,11,8,2296.562163756522,90,0,2.611377
81407,29,F_coverage_integrated,12,12,12,4385.175,123,12,1,3591.175023,33,18,8,2274.1643668368706,78,0,2.609675
81407,30,F_coverage_integrated,12,12,12,3807.479,119,12,1,3038.478844,25,14,6,2336.9941407670267,82,0,2.775401
81407,31,F_coverage_integrated,12,12,12,3849.815,118,12,1,3084.814926,28,18,5,2298.6553984617885,78,0,3.492476
81407,32,F_coverage_integrated,13,13,13,4473.992,120,13,1,3696.992376,32,15,8,2277.0750739123037,75,0,2.418061
81407,33,F_coverage_integrated,14,14,14,4591.737,118,14,1,3817.737091,38,22,8,2248.8790814927106,66,0,4.549131
81407,34,F_coverage_integrated,11,11,11,4288.617,122,11,1,3505.617,28,13,8,2268.818575098482,84,0,0.949827
81407,35,F_coverage_integrated,12,12,12,4074.73,108,12,1,3370.730304,25,12,7,2300.8291336037487,71,0,1.860041
81407,36,F_coverage_integrated,11,11,11,5099.677,132,11,1,4261.677274,37,15,8,2253.569119688174,84,0,3.04589
81407,37,F_coverage_integrated,12,12,12,4214.579,107,12,1,3516.579471,28,13,8,2166.71252242874,67,0,1.071724
81407,38,F_coverage_integrated,11,11,11,3889.064,118,11,1,3133.063821,32,17,8,2278.188873418918,75,0,2.024664
81407,39,F_coverage_integrated,10,10,10,3680.342,114,10,1,2949.34209,27,15,8,2201.826048239617,77,0,2.266282
81407,40,F_coverage_integrated,15,15,15,3808.992,108,15,1,3088.991763,36,21,8,2151.4103437432723,57,0,1.936035
