seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
24119,21,I_ring_optimized,14,14,14,3802.003,104,14,1,3111.002891,37,28,8,2106.218471399928,54,0,0.642818
24119,21,J_ring7_1000,14,14,14,3876.141,110,14,1,3149.140874,38,24,8,1967.956593707659,58,0,1.420721
24119,21,Jplus_final,14,14,14,3821.797,100,14,1,3157.79667,28,21,0,1791.3836953475036,58,0,0.211421
24119,22,C_region_q2,14,14,14,5284.154,140,14,1,4378.15439,14,0,0,nan,94,0,0.298787
24119,22,Cplus_completion_coobserve,14,14,14,4381.197,143,14,1,3457.196565,17,7,0,nan,94,0,0.257646
24119,22,F_coverage_integrated,14,14,14,4143.3,114,14,1,3396.30015,33,15,8,2253.6840745409877,67,0,1.597829
24119,22,G_rolling_coverage,14,14,14,4155.167,116,14,1,3398.166948,35,18,8,2253.6840745409877,67,0,1.605162
24119,22,I_ring_optimized,14,14,14,4046.337,115,14,1,3293.336742,34,19,8,2091.56075421464,67,0,1.834814
24119,22,J_ring7_1000,14,14,14,3868.047,122,14,1,3072.046821,36,23,8,2060.5768765687153,72,0,1.753211
24119,22,Jplus_final,14,14,14,3797.905,113,14,1,3056.9046,27,20,0,1879.3143947105657,73,0,0.213103
24119,23,C_region_q2,10,10,10,5209.899,151,10,1,4255.899402,11,0,0,nan,120,0,0.367992
24119,23,Cplus_completion_coobserve,10,10,10,4376.445,157,10,1,3388.445481,17,8,0,nan,120,0,0.332603
24119,23,F_coverage_integrated,10,10,10,4276.983,124,10,1,3486.98251,24,11,8,2329.597556535028,90,0,0.764889
24119,23,G_rolling_coverage,10,10,10,4276.158,124,10,1,3486.158026,24,12,8,2329.597556535028,90,0,0.736257
24119,23,I_ring_optimized,10,10,10,4374.549,125,10,1,3581.549449,23,11,6,2167.5603502584872,93,0,0.872349
24119,23,J_ring7_1000,10,10,10,3971.997,134,10,1,3121.996632,23,14,3,2043.9533118111553,102,0,1.144011
24119,23,Jplus_final,10,10,10,3961.886,131,10,1,3129.886208,20,14,0,2023.0174166658298,101,0,0.207319
24119,24,C_region_q2,10,10,10,4425.462,142,10,1,3524.46178,7,0,0,nan,113,0,0.205746
24119,24,Cplus_completion_coobserve,10,10,10,4050.276,144,10,1,3139.275934,9,2,0,nan,113,0,0.186917
24119,24,F_coverage_integrated,10,10,10,3920.113,119,10,1,3160.11347,28,16,8,2305.0378718191446,82,0,0.688296
24119,24,G_rolling_coverage,10,10,10,3917.059,119,10,1,3157.059335,28,17,8,2305.0378718191446,82,0,0.690354
24119,24,I_ring_optimized,10,10,10,3538.999,116,10,1,2796.99892,25,16,6,2112.4210929126584,82,0,0.845554
24119,24,J_ring7_1000,10,10,10,3430.592,134,10,1,2578.5921,23,14,5,2097.0199959555507,101,0,1.362017
24119,24,Jplus_final,10,10,10,3356.186,128,10,1,2540.186038,17,13,0,2020.1006230194596,101,0,0.119246
24119,25,C_region_q2,10,10,10,4171.806,130,10,1,3342.80571,9,0,0,nan,97,0,0.203082
24119,25,Cplus_completion_coobserve,10,10,10,3934.073,136,10,1,3072.073218,15,6,0,nan,97,0,0.203972
24119,25,F_coverage_integrated,10,10,10,3630.054,117,10,1,2881.054213,23,11,7,2254.60491830475,84,0,0.602338
24119,25,G_rolling_coverage,10,10,10,3625.149,117,10,1,2876.149191,23,12,7,2254.60491830475,84,0,0.634746
24119,25,I_ring_optimized,10,10,10,3513.884,117,10,1,2764.884054,23,12,7,2143.449457479429,84,0,0.584473
24119,25,J_ring7_1000,10,10,10,3663.723,134,10,1,2812.723037,31,20,8,2095.7585678366063,93,0,0.75855
24119,25,Jplus_final,10,10,10,3618.269,128,10,1,2804.268915,23,20,0,1966.3209738821397,95,0,0.160207
24119,26,C_region_q2,16,16,16,5818.106,135,16,1,4933.105686,17,0,0,nan,86,0,0.429771
24119,26,Cplus_completion_coobserve,16,16,16,4289.981,141,16,1,3364.981406,23,13,0,nan,86,0,0.276049
24119,26,F_coverage_integrated,16,16,16,4033.023,111,16,1,3289.023421,36,23,7,2223.842868379804,59,0,1.677343
24119,26,G_rolling_coverage,16,16,16,4021.923,112,16,1,3271.922946,37,26,7,2223.842868379804,59,0,1.719911
24119,26,I_ring_optimized,16,16,16,3942.582,116,16,1,3168.581722,42,30,8,2143.495236372328,58,0,1.429897
24119,26,J_ring7_1000,16,16,16,3821.842,123,16,1,3006.841808,40,31,7,2039.6754671559274,68,0,1.040793
24119,26,Jplus_final,16,16,16,3766.509,118,16,1,2983.50897,35,32,0,1822.350716868562,67,0,0.213974
24119,27,C_region_q2,11,11,11,4450.665,136,11,1,3581.665122,10,0,0,nan,99,0,0.368671
24119,27,Cplus_completion_coobserve,11,11,11,4080.544,135,11,1,3216.544348,9,3,0,nan,99,0,0.214692
24119,27,F_coverage_integrated,11,11,11,3966.746,122,11,1,3184.746479,30,17,8,2426.8295613814826,84,0,1.580633
24119,27,G_rolling_coverage,11,11,11,3976.744,124,11,1,3184.744476,32,19,8,2426.8295613814826,84,0,1.423264
24119,27,I_ring_optimized,11,11,11,3915.568,121,11,1,3137.567782,29,18,8,2279.4627798758115,83,0,1.283567
24119,27,J_ring7_1000,11,11,11,3974.153,134,11,1,3123.152569,33,18,8,2097.3052535692123,92,0,0.838553
24119,27,Jplus_final,11,11,11,3345.755,115,11,1,2601.754948,18,14,0,1922.2786026415451,86,0,0.142127
24119,28,C_region_q2,15,15,15,5106.439,140,15,1,4192.438698,12,0,0,nan,96,0,0.364588
24119,28,Cplus_completion_coobserve,15,15,15,4444.983,148,15,1,3485.982552,20,10,0,nan,96,0,0.300236
