label,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,origin_discoveries,selected_route,pruned_observations,audited_pruned,pruned_truth_hits,min_pruned_dist,max_kept_dist,movement,search_movement,post_movement,detection,switching,clearing
C_mirror_pair,9,CF,16,16,16,6187.401,311,16,1,6,C,21,0,0,,,4248.4006967455225,2236.5533029983017,2011.8473937472227,1555.0,304.0,80.0
C_mirror_pair,9,D,16,16,16,6187.401,311,16,1,6,C,21,21,0,1571.7020858426283,1460.8288468037308,4248.4006967455225,2236.5533029983017,2011.8473937472227,1555.0,304.0,80.0
C_mirror_pair,10,BF,16,16,16,4565.048,165,16,1,4,B,0,0,0,,,3540.047686764583,734.6737581308159,2805.373928633767,825.0,120.0,80.0
C_mirror_pair,10,CF,16,16,16,5844.148,291,16,1,4,C,12,0,0,,,4026.1484669155325,2217.4521802219606,1808.6962866935733,1455.0,283.0,80.0
C_mirror_pair,10,D,16,16,16,5844.148,291,16,1,4,C,12,12,0,1567.7071434909021,1162.911961939657,4026.1484669155325,2217.4521802219606,1808.6962866935733,1455.0,283.0,80.0
C_mirror_pair,11,BF,16,16,16,4413.156,154,16,1,4,B,0,0,0,,,3420.1556756020964,889.3881628163692,2530.7675127857274,770.0,143.0,80.0
C_mirror_pair,11,CF,16,16,16,5968.639,298,16,1,4,C,15,0,0,,,4106.639184042103,2279.027476504308,1827.6117075377952,1490.0,292.0,80.0
C_mirror_pair,11,D,16,16,16,5968.639,298,16,1,4,C,15,15,0,1506.3489002060187,1480.991691868918,4106.639184042103,2279.027476504308,1827.6117075377952,1490.0,292.0,80.0
C_mirror_pair,12,BF,16,16,16,4924.869,195,16,1,5,B,4,0,0,,,3677.868888333515,734.6737581308159,2943.195130202698,975.0,192.0,80.0
C_mirror_pair,12,CF,16,16,16,4886.573,317,16,1,5,C,22,0,0,,,2906.5729752679613,2262.4050807682943,644.1678944996668,1585.0,315.0,80.0
C_mirror_pair,12,D,16,16,16,4886.573,317,16,1,5,C,22,22,0,1504.1094287240628,1467.1713640063842,2906.5729752679613,2262.4050807682943,644.1678944996668,1585.0,315.0,80.0
C_mirror_pair,13,BF,16,16,16,4479.467,144,16,1,6,B,0,0,0,,,3543.4668095032584,889.3881628163692,2654.078646686889,720.0,136.0,80.0
C_mirror_pair,13,CF,16,16,16,4873.401,262,16,1,6,C,30,0,0,,,3226.401267301594,2225.8509765495432,1000.5502907520515,1310.0,257.0,80.0
C_mirror_pair,13,D,16,16,16,4873.401,262,16,1,6,C,30,30,0,1506.3489002060185,1465.2387680513866,3226.401267301594,2225.8509765495432,1000.5502907520515,1310.0,257.0,80.0
C_mirror_pair,14,BF,16,16,16,4681.36,167,16,1,4,B,1,0,0,,,3620.3598966346967,889.3881628163692,2730.971733818327,835.0,146.0,80.0
C_mirror_pair,14,CF,16,16,16,4521.014,265,16,1,4,C,40,0,0,,,2853.013611617115,2313.695618871655,539.3179927454603,1325.0,263.0,80.0
C_mirror_pair,14,D,16,16,16,4521.014,265,16,1,4,C,40,40,0,1506.3489002060176,1465.790295890346,2853.013611617115,2313.695618871655,539.3179927454603,1325.0,263.0,80.0
C_mirror_pair,15,BF,16,16,16,4375.413,116,16,1,5,B,0,0,0,,,3608.4131332119273,734.6737581308159,2873.739375081111,580.0,107.0,80.0
C_mirror_pair,15,CF,16,16,16,5071.259,290,16,1,5,C,10,0,0,,,3254.259105930825,2260.596835272767,993.662270658058,1450.0,287.0,80.0
C_mirror_pair,15,D,16,16,16,5071.259,290,16,1,5,C,10,10,0,1874.6551234282674,1473.5202049365091,3254.259105930825,2260.596835272767,993.662270658058,1450.0,287.0,80.0
C_mirror_pair,16,BF,16,16,16,3467.075,141,16,1,5,B,0,0,0,,,2554.0751542125354,889.3881628163692,1664.686991396166,705.0,128.0,80.0
C_mirror_pair,16,CF,16,16,16,4945.619,260,16,1,5,C,13,0,0,,,3317.619284509587,2257.138166801535,1060.4811177080514,1300.0,248.0,80.0
C_mirror_pair,16,D,16,16,16,4945.619,260,16,1,5,C,13,13,0,1506.3489002060167,1395.458752366136,3317.619284509587,2257.138166801535,1060.4811177080514,1300.0,248.0,80.0
C_mirror_pair,17,BF,16,16,16,7398.168,143,16,1,6,B,0,0,0,,,6477.168228294531,734.6737581308159,5742.494470163716,715.0,126.0,80.0
C_mirror_pair,17,CF,16,16,16,5357.08,314,16,1,6,C,23,0,0,,,3397.0797075530495,2218.6469974734573,1178.4327100795929,1570.0,310.0,80.0
C_mirror_pair,17,D,16,16,16,5357.08,314,16,1,6,C,23,23,0,1583.919269329346,1470.6037687210303,3397.0797075530495,2218.6469974734573,1178.4327100795929,1570.0,310.0,80.0
C_mirror_pair,18,BF,16,16,16,4236.44,143,16,1,5,B,0,0,0,,,3328.4400151953723,734.6737581308159,2593.7662570645552,715.0,113.0,80.0
C_mirror_pair,18,CF,16,16,16,5451.18,301,16,1,5,C,29,0,0,,,3569.1802221841785,2231.549453858296,1337.6307683258822,1505.0,297.0,80.0
C_mirror_pair,18,D,16,16,16,5451.18,301,16,1,5,C,29,29,0,1620.2897031679531,1460.312610380832,3569.1802221841785,2231.549453858296,1337.6307683258822,1505.0,297.0,80.0
C_mirror_pair,19,BF,16,16,16,5724.864,123,16,1,7,B,0,0,0,,,4917.864160181672,734.6737581308159,4183.190402050855,615.0,112.0,80.0
C_mirror_pair,19,CF,16,16,16,5210.741,302,16,1,7,C,7,0,0,,,3322.7408254133447,2246.549562118749,1076.191263294597,1510.0,298.0,80.0
C_mirror_pair,19,D,16,16,16,5210.741,302,16,1,7,C,7,7,0,1506.348900206018,1403.2807992491107,3322.7408254133447,2246.549562118749,1076.191263294597,1510.0,298.0,80.0
C_mirror_pair,20,BF,16,16,16,4950.5,132,16,1,5,B,0,0,0,,,4092.5004347582303,734.6737581308159,3357.826676627415,660.0,118.0,80.0
C_mirror_pair,20,CF,16,16,16,5034.002,298,16,1,5,C,27,0,0,,,3171.002085549494,2222.2753425788633,948.7267429706295,1490.0,293.0,80.0
C_mirror_pair,20,D,16,16,16,5034.002,298,16,1,5,C,27,27,0,1535.6472499376832,1464.689690844073,3171.002085549494,2222.2753425788633,948.7267429706295,1490.0,293.0,80.0
C_mirror_pair,21,BF,16,16,16,5493.613,137,16,1,5,B,0,0,0,,,4613.61277386691,734.6737581308159,3878.939015736096,685.0,115.0,80.0
C_mirror_pair,21,CF,16,16,16,5934.588,292,16,1,5,C,34,0,0,,,4109.588246314909,2236.1216278639254,1873.4666184509829,1460.0,285.0,80.0
C_mirror_pair,21,D,16,16,16,5934.588,292,16,1,5,C,34,34,0,1506.3489002060185,1499.187135219045,4109.588246314909,2236.1216278639254,1873.4666184509829,1460.0,285.0,80.0
C_mirror_pair,22,BF,16,16,16,5481.439,246,16,1,7,B,1,0,0,,,3932.4392266602226,734.6737581308159,3197.765468529406,1230.0,239.0,80.0
C_mirror_pair,22,CF,16,16,16,5148.11,329,16,1,7,C,16,0,0,,,3096.110442764842,2314.106062787612,782.0043799772286,1645.0,327.0,80.0
C_mirror_pair,22,D,16,16,16,5148.11,329,16,1,7,C,16,16,0,1502.0678918503627,1322.478111565779,3096.110442764842,2314.106062787612,782.0043799772286,1645.0,327.0,80.0
C_mirror_pair,23,BF,16,16,16,5186.304,213,16,1,7,B,1,0,0,,,3838.3041026831856,889.3881628163692,2948.9159398668166,1065.0,203.0,80.0
C_mirror_pair,23,CF,16,16,16,5993.623,295,16,1,7,C,0,0,0,,,4149.623465281139,2217.4521802219606,1932.1712850591784,1475.0,289.0,80.0
C_mirror_pair,23,D,16,16,16,5993.623,295,16,1,7,C,0,0,0,,1475.546417532836,4149.623465281139,2217.4521802219606,1932.1712850591784,1475.0,289.0,80.0
C_mirror_pair,24,BF,16,16,16,5312.683,323,16,1,5,B,0,0,0,,,3302.682967134507,734.6737581308159,2568.00920900369,1615.0,315.0,80.0
C_mirror_pair,24,CF,16,16,16,5234.322,327,16,1,5,C,0,0,0,,,3198.3217803450216,2238.875976693371,959.4458036516512,1635.0,321.0,80.0
C_mirror_pair,24,D,16,16,16,5234.322,327,16,1,5,C,0,0,0,,1107.8475282791035,3198.3217803450216,2238.875976693371,959.4458036516512,1635.0,321.0,80.0
C_mirror_pair,25,BF,16,16,16,5500.751,141,16,1,4,B,0,0,0,,,4587.750510977038,1053.2451189237015,3534.505392053338,705.0,128.0,80.0
C_mirror_pair,25,CF,16,16,16,5892.56,315,16,1,4,C,17,0,0,,,3929.559607543327,2278.6116283218253,1650.9479792215013,1575.0,308.0,80.0
C_mirror_pair,25,D,16,16,16,5892.56,315,16,1,4,C,17,17,0,1506.3489002060173,1485.7551143569679,3929.559607543327,2278.6116283218253,1650.9479792215013,1575.0,308.0,80.0
C_min_radius_outward,1,BF,16,16,16,8472.185,378,16,1,0,B,28,0,0,,,6148.184873148039,3953.5141194310268,2194.6707537170096,1890.0,354.0,80.0
C_min_radius_outward,1,CF,16,16,16,8569.311,452,16,1,0,C,149,0,0,,,5782.311308583167,3497.7943110889173,2284.516997494249,2260.0,447.0,80.0
C_min_radius_outward,1,D,16,16,16,8472.185,378,16,1,0,B,28,28,0,1524.9710773873624,1377.3591025543794,6148.184873148039,3953.5141194310268,2194.6707537170096,1890.0,354.0,80.0
C_min_radius_outward,2,BF,16,16,16,7486.329,293,16,1,0,B,18,0,0,,,5656.32892577919,3472.6537153118616,2183.6752104673283,1465.0,285.0,80.0
C_min_radius_outward,2,CF,16,16,16,6833.435,364,16,1,0,C,97,0,0,,,4587.4352334630685,2807.870626263555,1779.5646071995147,1820.0,346.0,80.0
C_min_radius_outward,2,D,16,16,16,7486.329,293,16,1,0,B,18,18,0,1514.9325046045176,1403.5539483051482,5656.32892577919,3472.6537153118616,2183.6752104673283,1465.0,285.0,80.0
C_min_radius_outward,3,BF,16,16,16,8027.094,359,16,1,0,B,0,0,0,,,5802.093640543343,3794.6217584692968,2007.471882074048,1795.0,350.0,80.0
C_min_radius_outward,3,CF,16,16,16,8784.431,412,16,1,0,C,193,0,0,,,6241.43081610476,3488.530999685138,2752.8998164196223,2060.0,403.0,80.0
C_min_radius_outward,3,D,16,16,16,8027.094,359,16,1,0,B,0,0,0,,829.5950289877068,5802.093640543343,3794.6217584692968,2007.471882074048,1795.0,350.0,80.0
C_min_radius_outward,4,BF,16,16,16,8173.923,329,16,1,0,B,15,0,0,,,6138.923476661888,3711.806115096752,2427.1173615651355,1645.0,310.0,80.0
C_min_radius_outward,4,CF,16,16,16,8429.548,440,16,1,0,C,260,0,0,,,5723.547679992605,3597.7771761644026,2125.7705038282033,2200.0,426.0,80.0
C_min_radius_outward,4,D,16,16,16,8173.923,329,16,1,0,B,15,15,0,1703.2871266041404,1427.2154684462882,6138.923476661888,3711.806115096752,2427.1173615651355,1645.0,310.0,80.0
C_min_radius_outward,5,BF,16,16,16,8558.58,374,16,1,0,B,0,0,0,,,6254.57956738436,3987.5032921922957,2267.0762751920684,1870.0,354.0,80.0
C_min_radius_outward,5,CF,16,16,16,9742.826,471,16,1,0,C,199,0,0,,,6869.826423897901,3515.2456529312035,3354.580770966697,2355.0,438.0,80.0
C_min_radius_outward,5,D,16,16,16,8558.58,374,16,1,0,B,0,0,0,,1024.086573982755,6254.57956738436,3987.5032921922957,2267.0762751920684,1870.0,354.0,80.0
C_min_radius_outward,6,BF,16,16,16,8302.868,383,16,1,0,B,0,0,0,,,5926.8676860379455,3789.1079737821306,2137.7597122558172,1915.0,381.0,80.0
C_min_radius_outward,6,CF,16,16,16,8847.783,465,16,1,0,C,277,0,0,,,5984.783335234847,2984.1420548097944,3000.641280425054,2325.0,458.0,80.0
C_min_radius_outward,6,D,16,16,16,8302.868,383,16,1,0,B,0,0,0,,1106.2396268291332,5926.8676860379455,3789.1079737821306,2137.7597122558172,1915.0,381.0,80.0
C_min_radius_outward,7,BF,16,16,16,8165.902,335,16,1,0,B,0,0,0,,,6081.90235668831,3993.690577693709,2088.2117789945983,1675.0,329.0,80.0
C_min_radius_outward,7,CF,16,16,16,10026.828,495,16,1,0,C,153,0,0,,,6994.828272186701,3677.020778724412,3317.8074934622905,2475.0,477.0,80.0
C_min_radius_outward,7,D,16,16,16,8165.902,335,16,1,0,B,0,0,0,,1081.2143090526797,6081.90235668831,3993.690577693709,2088.2117789945983,1675.0,329.0,80.0
C_min_radius_outward,8,BF,16,16,16,7269.476,313,16,1,0,B,133,0,0,,,5344.47573690559,2759.233613229915,2585.242123675673,1565.0,280.0,80.0
C_min_radius_outward,8,CF,16,16,16,7923.306,406,16,1,0,C,203,0,0,,,5421.306462651897,3345.636734845364,2075.6697278065344,2030.0,392.0,80.0
C_min_radius_outward,8,D,16,16,16,7269.476,313,16,1,0,B,133,133,0,1505.1788977241963,1491.0442574179106,5344.47573690559,2759.233613229915,2585.242123675673,1565.0,280.0,80.0
C_min_radius_outward,9,BF,16,16,16,9350.752,412,16,1,0,B,80,0,0,,,6805.7522429843275,3774.6259588135745,3031.126284170754,2060.0,405.0,80.0
C_min_radius_outward,9,CF,16,16,16,9663.277,438,16,1,0,C,237,0,0,,,6988.277272591611,3692.3825747792043,3295.8946978124104,2190.0,405.0,80.0
C_min_radius_outward,9,D,16,16,16,9350.752,412,16,1,0,B,80,80,0,1500.8554107053637,1445.497058129352,6805.7522429843275,3774.6259588135745,3031.126284170754,2060.0,405.0,80.0
C_min_radius_outward,10,BF,16,16,16,7158.971,292,16,1,0,B,15,0,0,,,5342.971460978935,3040.948157694537,2302.0233032844,1460.0,276.0,80.0
C_min_radius_outward,10,CF,16,16,16,8507.247,426,16,1,0,C,184,0,0,,,5886.247124386121,3300.3015976088845,2585.9455267772364,2130.0,411.0,80.0
C_min_radius_outward,10,D,16,16,16,7158.971,292,16,1,0,B,15,15,0,1557.3123787373072,1385.8544629940666,5342.971460978935,3040.948157694537,2302.0233032844,1460.0,276.0,80.0
C_min_radius_outward,11,BF,16,16,16,8130.739,372,16,1,0,B,0,0,0,,,5829.739032448013,3812.1475202263314,2017.5915122216825,1860.0,361.0,80.0
C_min_radius_outward,11,CF,16,16,16,9909.332,469,16,1,0,C,229,0,0,,,7039.332451067826,3649.2696059871632,3390.0628450806626,2345.0,445.0,80.0
C_min_radius_outward,11,D,16,16,16,8130.739,372,16,1,0,B,0,0,0,,1112.4285342288222,5829.739032448013,3812.1475202263314,2017.5915122216825,1860.0,361.0,80.0
C_min_radius_outward,12,BF,16,16,16,7727.637,361,16,1,0,B,0,0,0,,,5484.637025976367,3823.9088700943967,1660.7281558819707,1805.0,358.0,80.0
C_min_radius_outward,12,CF,16,16,16,8046.54,401,16,1,0,C,165,0,0,,,5565.540100784163,3369.8468479751914,2195.693252808971,2005.0,396.0,80.0
C_min_radius_outward,12,D,16,16,16,7727.637,361,16,1,0,B,0,0,0,,1166.3154253105258,5484.637025976367,3823.9088700943967,1660.7281558819707,1805.0,358.0,80.0
C_min_radius_outward,13,BF,16,16,16,8512.011,372,16,1,0,B,68,0,0,,,6238.011421111335,3185.465589358967,3052.545831752369,1860.0,334.0,80.0
C_min_radius_outward,13,CF,16,16,16,10213.891,557,16,1,0,C,349,0,0,,,6820.891392701433,3690.0293844529347,3130.862008248503,2785.0,528.0,80.0
C_min_radius_outward,13,D,16,16,16,8512.011,372,16,1,0,B,68,68,0,1501.2480846223575,1384.4493376298742,6238.011421111335,3185.465589358967,3052.545831752369,1860.0,334.0,80.0
C_min_radius_outward,14,BF,16,16,16,9201.829,423,16,1,0,B,16,0,0,,,6621.828720032758,3753.457407203789,2868.3713128289723,2115.0,385.0,80.0
C_min_radius_outward,14,CF,16,16,16,9151.804,444,16,1,0,C,269,0,0,,,6424.804375768183,3504.7041882438,2920.100187524385,2220.0,427.0,80.0
C_min_radius_outward,14,D,16,16,16,9201.829,423,16,1,0,B,16,16,0,1661.9876217799322,1400.25542996554,6621.828720032758,3753.457407203789,2868.3713128289723,2115.0,385.0,80.0
C_min_radius_outward,15,BF,16,16,16,8046.207,331,16,1,0,B,15,0,0,,,5986.206994972429,3766.3500017613924,2219.856993211038,1655.0,325.0,80.0
C_min_radius_outward,15,CF,16,16,16,8785.925,427,16,1,0,C,254,0,0,,,6152.925361496713,3703.812369414746,2449.1129920819694,2135.0,418.0,80.0
C_min_radius_outward,15,D,16,16,16,8046.207,331,16,1,0,B,15,15,0,1801.2207643896231,1498.4423080813403,5986.206994972429,3766.3500017613924,2219.856993211038,1655.0,325.0,80.0
C_min_radius_outward,16,BF,16,16,16,9068.112,416,16,1,0,B,37,0,0,,,6510.111510259931,3946.2407312309288,2563.870779029001,2080.0,398.0,80.0
C_min_radius_outward,16,CF,16,16,16,9446.717,439,16,1,0,C,199,0,0,,,6771.716922988601,3472.303644195687,3299.413278792912,2195.0,400.0,80.0
C_min_radius_outward,16,D,16,16,16,9068.112,416,16,1,0,B,37,37,0,1508.7255321521347,1457.2820208174167,6510.111510259931,3946.2407312309288,2563.870779029001,2080.0,398.0,80.0
C_min_radius_outward,17,BF,16,16,16,9243.631,408,16,1,0,B,26,0,0,,,6718.630694555608,3812.7625400984634,2905.8681544571423,2040.0,405.0,80.0
C_min_radius_outward,17,CF,16,16,16,8318.586,416,16,1,0,C,265,0,0,,,5758.586326197537,3172.649557847714,2585.936768349823,2080.0,400.0,80.0
C_min_radius_outward,17,D,16,16,16,9243.631,408,16,1,0,B,26,26,0,1515.1533988388119,1484.41937708661,6718.630694555608,3812.7625400984634,2905.8681544571423,2040.0,405.0,80.0
C_min_radius_outward,18,BF,16,16,16,8371.199,413,16,1,0,B,15,0,0,,,5827.198952795175,3655.6365217984944,2171.562430996681,2065.0,399.0,80.0
C_min_radius_outward,18,CF,16,16,16,8224.279,416,16,1,0,C,213,0,0,,,5661.27937962244,3129.96515965269,2531.31421996975,2080.0,403.0,80.0
C_min_radius_outward,18,D,16,16,16,8371.199,413,16,1,0,B,15,15,0,1655.009283992915,1375.2348135540262,5827.198952795175,3655.6365217984944,2171.562430996681,2065.0,399.0,80.0
C_min_radius_outward,19,BF,16,16,16,8384.945,343,16,1,0,B,16,0,0,,,6253.945064873866,3784.8651257687675,2469.079939105097,1715.0,336.0,80.0
C_min_radius_outward,19,CF,16,16,16,8825.686,413,16,1,0,C,239,0,0,,,6295.686495204279,3318.0360540591023,2977.650441145177,2065.0,385.0,80.0
C_min_radius_outward,19,D,16,16,16,8384.945,343,16,1,0,B,16,16,0,1501.5121519450126,1399.6674123995758,6253.945064873866,3784.8651257687675,2469.079939105097,1715.0,336.0,80.0
C_min_radius_outward,20,BF,16,16,16,7860.631,321,16,1,0,B,0,0,0,,,5867.630637687889,3803.176364452482,2064.4542732354066,1605.0,308.0,80.0
C_min_radius_outward,20,CF,16,16,16,8133.186,383,16,1,0,C,171,0,0,,,5789.1861547303915,3217.552515123171,2571.633639607224,1915.0,349.0,80.0
C_min_radius_outward,20,D,16,16,16,7860.631,321,16,1,0,B,0,0,0,,738.003919998917,5867.630637687889,3803.176364452482,2064.4542732354066,1605.0,308.0,80.0
C_min_radius_outward,21,BF,16,16,16,9010.817,366,16,1,0,B,32,0,0,,,6752.817000775474,3774.934666813857,2977.882333961616,1830.0,348.0,80.0
C_min_radius_outward,21,CF,16,16,16,8408.208,429,16,1,0,C,242,0,0,,,5766.208070549863,3534.305283325388,2231.9027872244787,2145.0,417.0,80.0
C_min_radius_outward,21,D,16,16,16,9010.817,366,16,1,0,B,32,32,0,1561.4809061333442,1421.173395599525,6752.817000775474,3774.934666813857,2977.882333961616,1830.0,348.0,80.0
C_min_radius_outward,22,BF,16,16,16,7639.727,328,16,1,0,B,0,0,0,,,5596.727354539135,3591.5514517228175,2005.1759028163183,1640.0,323.0,80.0
C_min_radius_outward,22,CF,16,16,16,7989.241,382,16,1,0,C,195,0,0,,,5637.241152599006,3006.0092493996517,2631.2319031993547,1910.0,362.0,80.0
C_min_radius_outward,22,D,16,16,16,7639.727,328,16,1,0,B,0,0,0,,1145.2223329903106,5596.727354539135,3591.5514517228175,2005.1759028163183,1640.0,323.0,80.0
C_min_radius_outward,23,BF,16,16,16,7819.728,310,16,1,0,B,0,0,0,,,5900.72788457592,3448.143903466329,2452.583981109595,1550.0,289.0,80.0
C_min_radius_outward,23,CF,16,16,16,8414.824,417,16,1,0,C,171,0,0,,,5842.82405781782,3280.816851298196,2562.0072065196237,2085.0,407.0,80.0
C_min_radius_outward,23,D,16,16,16,7819.728,310,16,1,0,B,0,0,0,,1065.0418768210752,5900.72788457592,3448.143903466329,2452.583981109595,1550.0,289.0,80.0
C_min_radius_outward,24,BF,16,16,16,8864.269,411,16,1,0,B,12,0,0,,,6329.269166547503,3780.8104397114253,2548.4587268360756,2055.0,400.0,80.0
C_min_radius_outward,24,CF,16,16,16,7579.848,384,16,1,0,C,201,0,0,,,5199.847975704749,3481.1794235004227,1718.668552204327,1920.0,380.0,80.0
C_min_radius_outward,24,D,16,16,16,8864.269,411,16,1,0,B,12,12,0,1622.983755034674,1472.747049575496,6329.269166547503,3780.8104397114253,2548.4587268360756,2055.0,400.0,80.0
C_min_radius_outward,25,BF,16,16,16,8452.617,388,16,1,0,B,0,0,0,,,6064.6170179206565,3805.694531210402,2258.9224867102544,1940.0,368.0,80.0
C_min_radius_outward,25,CF,16,16,16,8740.729,435,16,1,0,C,205,0,0,,,6063.728665872646,3707.0355793684566,2356.6930865041895,2175.0,422.0,80.0
C_min_radius_outward,25,D,16,16,16,8452.617,388,16,1,0,B,0,0,0,,817.5135294671028,6064.6170179206565,3805.694531210402,2258.9224867102544,1940.0,368.0,80.0
C_min_radius_inward,1,BF,16,16,16,7917.363,377,16,1,0,B,40,0,0,,,5581.362837133241,3451.8818775129967,2129.4809596202435,1885.0,371.0,80.0
C_min_radius_inward,1,CF,16,16,16,5505.564,274,16,1,0,C,249,0,0,,,3785.5639318479098,1157.8865399969663,2627.6773918509425,1370.0,270.0,80.0
C_min_radius_inward,1,D,16,16,16,7917.363,377,16,1,0,B,40,40,0,1505.7127470107355,1436.8054685646257,5581.362837133241,3451.8818775129967,2129.4809596202435,1885.0,371.0,80.0
C_min_radius_inward,2,BF,16,16,16,8269.398,317,16,1,0,B,87,0,0,,,6297.397874849439,3438.4104367530645,2858.9874380963756,1585.0,307.0,80.0
C_min_radius_inward,2,CF,16,16,16,5807.736,282,16,1,0,C,458,0,0,,,4044.735686716531,1157.8865399969663,2886.8491467195636,1410.0,273.0,80.0
C_min_radius_inward,2,D,16,16,16,8269.398,317,16,1,0,B,87,87,0,1514.3233918725236,1499.5464022993638,6297.397874849439,3438.4104367530645,2858.9874380963756,1585.0,307.0,80.0
C_min_radius_inward,3,BF,16,16,16,7836.452,344,16,1,0,B,35,0,0,,,5700.452164185706,3472.7562973431186,2227.69586684259,1720.0,336.0,80.0
C_min_radius_inward,3,CF,16,16,16,5180.272,231,16,1,0,C,266,0,0,,,3727.272470453675,1235.3570454172489,2491.9154250364277,1155.0,218.0,80.0
C_min_radius_inward,3,D,16,16,16,7836.452,344,16,1,0,B,35,35,0,1539.7517251850081,1440.8899665903512,5700.452164185706,3472.7562973431186,2227.69586684259,1720.0,336.0,80.0
C_min_radius_inward,4,BF,16,16,16,8493.875,379,16,1,0,B,52,0,0,,,6152.875223047288,4157.156453125553,1995.718769921737,1895.0,366.0,80.0
C_min_radius_inward,4,CF,16,16,16,5615.183,224,16,1,0,C,303,0,0,,,4208.183070468674,1157.8865399969663,3050.296530471708,1120.0,207.0,80.0
C_min_radius_inward,4,D,16,16,16,8493.875,379,16,1,0,B,52,52,0,1539.7517251850052,1374.9317303993778,6152.875223047288,4157.156453125553,1995.718769921737,1895.0,366.0,80.0
C_min_radius_inward,5,BF,16,16,16,8163.494,407,16,1,0,B,42,0,0,,,5648.494298604533,3585.8157246546016,2062.678573949932,2035.0,400.0,80.0
C_min_radius_inward,5,CF,16,16,16,5015.506,259,16,1,0,C,288,0,0,,,3396.5055802501483,1157.8865399969663,2238.6190402531815,1295.0,244.0,80.0
C_min_radius_inward,5,D,16,16,16,8163.494,407,16,1,0,B,42,42,0,1509.8323579359303,1499.481954303602,5648.494298604533,3585.8157246546016,2062.678573949932,2035.0,400.0,80.0
C_min_radius_inward,6,BF,16,16,16,7595.037,325,16,1,0,B,16,0,0,,,5568.036910206881,3781.578089340296,1786.458820866583,1625.0,322.0,80.0
C_min_radius_inward,6,CF,16,16,16,4783.49,222,16,1,0,C,216,0,0,,,3378.49010608331,1510.1419758834681,1868.3481301998418,1110.0,215.0,80.0
C_min_radius_inward,6,D,16,16,16,7595.037,325,16,1,0,B,16,16,0,1554.1460604075294,1442.0776112505766,5568.036910206881,3781.578089340296,1786.458820866583,1625.0,322.0,80.0
C_min_radius_inward,7,BF,16,16,16,7893.917,332,16,1,0,B,50,0,0,,,5833.9173740503165,3441.7237480926237,2392.193625957694,1660.0,320.0,80.0
C_min_radius_inward,7,CF,16,16,16,5198.736,230,16,1,0,C,271,0,0,,,3751.7357126487977,1157.8865399969663,2593.8491726518305,1150.0,217.0,80.0
C_min_radius_inward,7,D,16,16,16,7893.917,332,16,1,0,B,50,50,0,1512.5474169169665,1481.7787687156315,5833.9173740503165,3441.7237480926237,2392.193625957694,1660.0,320.0,80.0
C_min_radius_inward,8,BF,16,16,16,7667.434,300,16,1,0,B,55,0,0,,,5789.434118507179,3426.169575742364,2363.264542764815,1500.0,298.0,80.0
C_min_radius_inward,8,CF,16,16,16,4665.503,200,16,1,0,C,188,0,0,,,3394.502574367772,1235.3570454172489,2159.145528950523,1000.0,191.0,80.0
C_min_radius_inward,8,D,16,16,16,7667.434,300,16,1,0,B,55,55,0,1543.9837444195484,1457.17098731816,5789.434118507179,3426.169575742364,2363.264542764815,1500.0,298.0,80.0
C_min_radius_inward,9,BF,16,16,16,8209.411,362,16,1,0,B,39,0,0,,,5966.4111592817835,4106.658155661759,1859.7530036200242,1810.0,353.0,80.0
C_min_radius_inward,9,CF,16,16,16,5767.239,276,16,1,0,C,348,0,0,,,4046.2393002997433,1157.8865399969663,2888.3527603027765,1380.0,261.0,80.0
C_min_radius_inward,9,D,16,16,16,8209.411,362,16,1,0,B,39,39,0,1555.8530739314024,1467.1844609774655,5966.4111592817835,4106.658155661759,1859.7530036200242,1810.0,353.0,80.0
C_min_radius_inward,10,BF,16,16,16,8274.567,364,16,1,0,B,57,0,0,,,6019.567354804347,4127.951321355904,1891.616033448443,1820.0,355.0,80.0
C_min_radius_inward,10,CF,16,16,16,6700.373,277,16,1,0,C,147,0,0,,,4966.373183079469,2754.956175406127,2211.4170076733453,1385.0,269.0,80.0
C_min_radius_inward,10,D,16,16,16,8274.567,364,16,1,0,B,57,57,0,1504.8395189636701,1498.7308948346304,6019.567354804347,4127.951321355904,1891.616033448443,1820.0,355.0,80.0
C_min_radius_inward,11,BF,16,16,16,7944.65,365,16,1,0,B,47,0,0,,,5689.650232204881,3454.8176769710503,2234.832555233833,1825.0,350.0,80.0
C_min_radius_inward,11,CF,16,16,16,4744.701,233,16,1,0,C,161,0,0,,,3272.7010128390157,1235.3570454172489,2037.343967421767,1165.0,227.0,80.0
C_min_radius_inward,11,D,16,16,16,7944.65,365,16,1,0,B,47,47,0,1501.0075757703098,1472.4595934494728,5689.650232204881,3454.8176769710503,2234.832555233833,1825.0,350.0,80.0
C_min_radius_inward,12,BF,16,16,16,7907.515,326,16,1,0,B,25,0,0,,,5878.514668595996,3453.106941313846,2425.4077272821496,1630.0,319.0,80.0
C_min_radius_inward,12,CF,16,16,16,4968.132,221,16,1,0,C,304,0,0,,,3569.132396903132,1235.3570454172489,2333.775351485882,1105.0,214.0,80.0
C_min_radius_inward,12,D,16,16,16,7907.515,326,16,1,0,B,25,25,0,1512.4215934718559,1386.4787726671989,5878.514668595996,3453.106941313846,2425.4077272821496,1630.0,319.0,80.0
