seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,24,F_coverage_integrated,11,11,11,4633.216,123,11,1,3843.21599,28,16,8,2303.160759013414,84,0,0.785291
55021,24,G_rolling_coverage,11,11,11,4362.1,125,11,1,3563.100322,30,19,8,2303.160759013414,84,0,0.775125
55021,24,I_ring_optimized,11,11,11,4083.115,119,11,1,3318.115373,29,16,8,2119.4576896793697,79,0,1.027405
55021,24,J_ring7_1000,11,11,11,3998.383,134,11,1,3142.383206,25,13,5,2063.5498515307954,98,0,0.92865
55021,24,Jplus_final,11,11,11,3661.793,125,11,1,2859.793312,23,17,0,1936.3209738821397,91,0,0.174855
55021,25,C_region_q2,12,12,12,4164.761,131,12,1,3319.760753,8,0,0,nan,93,0,0.23961
55021,25,Cplus_completion_coobserve,12,12,12,3754.216,135,12,1,2885.216249,12,7,0,nan,93,0,0.12989
55021,25,F_coverage_integrated,12,12,12,3863.713,107,12,1,3165.712764,29,16,8,2155.5248287602,66,0,0.612237
55021,25,G_rolling_coverage,12,12,12,3933.507,106,12,1,3240.507118,28,16,8,2155.5248287602,66,0,0.546168
55021,25,I_ring_optimized,12,12,12,3308.132,106,12,1,2616.131506,28,18,8,2055.3840657136266,66,0,0.664205
55021,25,J_ring7_1000,12,12,12,3204.626,112,12,1,2476.62563,29,19,8,1979.4158219015512,71,0,0.864553
55021,25,Jplus_final,12,12,12,3163.743,106,12,1,2471.742516,23,21,0,1893.7841165458253,71,0,0.12413
55021,26,C_region_q2,15,15,15,5642.825,141,15,1,4725.825147,16,0,0,nan,92,0,0.454125
55021,26,Cplus_completion_coobserve,15,15,15,4928.308,152,15,1,3942.307665,27,15,0,nan,92,0,0.240122
55021,26,F_coverage_integrated,15,15,15,4658.13,107,15,1,3948.130117,38,20,8,2267.21003199436,54,0,0.837413
55021,26,G_rolling_coverage,15,15,15,4322.702,104,15,1,3630.701764,35,20,8,2267.21003199436,54,0,0.916279
55021,26,I_ring_optimized,15,15,15,3991.817,100,15,1,3322.817444,31,19,7,2120.2681418828815,54,0,1.206871
55021,26,J_ring7_1000,15,15,15,3847.698,119,15,1,3062.697894,40,27,8,2088.234332479051,67,0,0.838443
55021,26,Jplus_final,15,15,15,3657.726,111,15,1,2920.7257,32,28,0,1870.9833930821044,64,0,0.197676
55021,27,C_region_q2,10,10,10,4613.838,146,10,1,3688.83797,9,0,0,nan,115,0,0.229119
55021,27,Cplus_completion_coobserve,10,10,10,4205.998,148,10,1,3270.998258,11,1,0,nan,115,0,0.167505
55021,27,F_coverage_integrated,10,10,10,4242.994,122,10,1,3467.993781,25,12,7,2268.7519980032184,88,0,0.749453
55021,27,G_rolling_coverage,10,10,10,3873.222,120,10,1,3108.222034,23,13,7,2268.7519980032184,88,0,0.745651
55021,27,I_ring_optimized,10,10,10,3732.965,119,10,1,2974.965259,22,12,7,2124.7392577766836,88,0,0.609851
55021,27,J_ring7_1000,10,10,10,3835.8,133,10,1,2991.799502,27,16,8,2129.1476267794956,99,0,0.974629
55021,27,Jplus_final,10,10,10,3690.602,122,10,1,2909.602356,16,14,0,1993.4799220493135,96,0,0.115322
55021,28,C_region_q2,14,14,14,5107.307,138,14,1,4210.306926,11,0,0,nan,96,0,0.346408
55021,28,Cplus_completion_coobserve,14,14,14,4267.218,143,14,1,3342.218414,16,8,0,nan,96,0,0.235381
55021,28,F_coverage_integrated,14,14,14,4787.162,117,14,1,4018.161547,31,15,8,2245.6445008232195,72,0,0.402933
55021,28,G_rolling_coverage,14,14,14,4709.857,118,14,1,3934.856677,32,18,8,2245.6445008232195,72,0,0.360213
55021,28,I_ring_optimized,14,14,14,4307.014,120,14,1,3521.014031,35,21,8,2152.6615970866346,71,0,0.362629
55021,28,J_ring7_1000,14,14,14,4241.816,135,14,1,3364.816113,43,30,8,2095.570154748914,78,0,0.669827
55021,28,Jplus_final,14,14,14,3773.084,121,14,1,2983.084248,29,25,0,1949.327838960451,78,0,0.168683
55021,29,C_region_q2,10,10,10,4223.055,150,10,1,3275.055182,10,0,0,nan,116,0,0.263288
55021,29,Cplus_completion_coobserve,10,10,10,3996.261,152,10,1,3036.260505,12,7,0,nan,116,0,0.100399
55021,29,F_coverage_integrated,10,10,10,3321.933,128,10,1,2505.933206,24,16,7,2443.928422788417,94,0,0.365779
55021,29,G_rolling_coverage,10,10,10,3321.933,128,10,1,2505.933206,24,16,7,2443.928422788417,94,0,0.375055
55021,29,I_ring_optimized,10,10,10,3211.528,126,10,1,2407.528219,22,15,7,2228.7463805809534,94,0,0.48114
55021,29,J_ring7_1000,10,10,10,3293.163,132,10,1,2456.162997,30,18,8,2042.0511731651397,92,0,0.546441
55021,29,Jplus_final,10,10,10,3196.622,141,10,1,2303.622186,22,17,0,2045.046801671448,109,0,0.181285
55021,30,C_region_q2,10,10,10,4224.8,141,10,1,3329.800139,10,0,0,nan,107,0,0.322446
55021,30,Cplus_completion_coobserve,10,10,10,4017.753,143,10,1,3112.752638,12,4,0,nan,107,0,0.211233
55021,30,F_coverage_integrated,10,10,10,3645.004,120,10,1,2878.003796,30,19,8,2326.7216064184126,80,0,1.798123
55021,30,G_rolling_coverage,10,10,10,3647.792,121,10,1,2875.791797,31,21,8,2326.7216064184126,80,0,1.726273
55021,30,I_ring_optimized,10,10,10,3684.154,121,10,1,2911.153723,31,20,7,2164.067230655851,81,0,1.057182
55021,30,J_ring7_1000,10,10,10,3488.595,140,10,1,2601.595422,28,18,6,2173.2038660817916,102,0,1.116052
55021,30,Jplus_final,10,10,10,3379.248,135,10,1,2522.247689,23,19,0,2043.7817021806645,102,0,0.124291
55021,31,C_region_q2,11,11,11,4543.311,135,11,1,3679.310516,9,0,0,nan,97,0,0.244515
55021,31,Cplus_completion_coobserve,11,11,11,4084.078,136,11,1,3214.07768,10,4,0,nan,97,0,0.158091
55021,31,F_coverage_integrated,11,11,11,4055.098,115,11,1,3316.097931,27,10,8,2277.4442740013938,77,0,0.638217
55021,31,G_rolling_coverage,11,11,11,3937.819,114,11,1,3203.818812,26,12,8,2277.4442740013938,77,0,0.593939
55021,31,I_ring_optimized,11,11,11,4082.775,114,11,1,3349.774614,30,14,8,2175.0612024156517,74,0,0.518289
55021,31,J_ring7_1000,11,11,11,4059.229,131,11,1,3223.229015,34,21,8,2191.383972047674,86,0,1.346314
55021,31,Jplus_final,11,11,11,3587.962,122,11,1,2804.961512,25,22,0,2028.603817412503,86,0,0.09336
55021,32,C_region_q2,14,14,14,5037.485,142,14,1,4116.48458,14,0,0,nan,95,0,0.505127
55021,32,Cplus_completion_coobserve,14,14,14,4380.879,146,14,1,3437.87892,18,9,0,nan,95,0,0.318563
55021,32,F_coverage_integrated,14,14,14,4501.954,108,14,1,3786.954383,30,17,6,2137.1962140734054,65,0,1.0678
55021,32,G_rolling_coverage,14,14,14,4121.614,107,14,1,3410.614381,29,21,6,2137.1962140734054,65,0,0.955971
55021,32,I_ring_optimized,14,14,14,3885.058,112,14,1,3146.058282,34,22,8,2053.781491685446,65,0,1.171259
55021,32,J_ring7_1000,14,14,14,3842.729,115,14,1,3086.729206,29,17,8,1994.7814066113756,73,0,0.898054
55021,32,Jplus_final,14,14,14,4006.48,117,14,1,3236.480347,31,26,0,1858.3209738821397,72,0,0.253508
55021,33,C_region_q2,11,11,11,4586.797,139,11,1,3699.797481,8,0,0,nan,108,0,0.149167
55021,33,Cplus_completion_coobserve,11,11,11,4023.022,142,11,1,3121.022444,11,2,0,nan,108,0,0.149075
55021,33,F_coverage_integrated,11,11,11,3729.469,117,11,1,2974.469159,25,12,6,2268.1260324663563,81,0,0.539372
55021,33,G_rolling_coverage,11,11,11,3724.472,118,11,1,2964.472257,26,15,6,2268.1260324663563,81,0,0.44234
