case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
24,Crim1700,12,12,12,9888.591,405,12,1,29,7694.755128565901,7413.590567002113,5399.755128565901,2013.8354384362115,2025.0,390.0,60.0,0,,,0.3169583000126295
24,CrimNN,12,12,12,9511.283,414,12,1,29,6400.442681117596,6987.28292179892,4092.4426811175954,2894.840240681326,2070.0,394.0,60.0,0,,,0.45147249998990446
25,C,11,11,11,8364.912,358,11,1,29,5608.5264323263955,6181.911667210461,3629.5264323263946,2552.385234884065,1790.0,338.0,55.0,0,,,0.6125836999854073
25,Crim1500,11,11,11,10428.614,440,11,1,29,6524.227593772687,7761.614219604508,4137.227593772685,3624.3866258318244,2200.0,412.0,55.0,0,,,0.38148260000161827
25,Crim1700,11,11,11,10832.606,419,11,1,29,7797.143378327994,8270.606409928416,5381.143378327994,2889.463031600422,2095.0,412.0,55.0,0,,,0.24845109999296255
25,CrimNN,11,11,11,9592.625,426,11,1,29,6487.443257428563,7006.625491346084,4132.443257428562,2874.182233917522,2130.0,401.0,55.0,0,,,0.28136319998884574
26,C,16,16,16,7426.225,310,16,1,29,3422.4521802219606,5503.2246124727635,2217.4521802219606,3285.7724322508043,1550.0,293.0,80.0,0,,,0.5182505999982823
26,Crim1500,16,16,16,6395.579,251,16,1,29,2850.5990849520485,4824.579300969652,1753.599084952048,3070.9802160176023,1255.0,236.0,80.0,0,,,0.5190302999981213
26,Crim1700,16,16,16,7178.172,241,16,1,29,2536.3589761463513,5672.172309356936,1655.3589761463513,4016.8133332105854,1205.0,221.0,80.0,0,,,0.654614600003697
26,CrimNN,16,16,16,7441.426,271,16,1,29,2651.3671428564085,5750.426495269989,1590.367142856408,4160.05935241358,1355.0,256.0,80.0,0,,,0.7075974000035785
27,C,10,10,10,7618.551,348,10,1,29,5626.5264323263955,5487.551249290447,3629.5264323263946,1858.0248169640531,1740.0,341.0,50.0,0,,,0.19400600000517443
27,Crim1500,10,10,10,10458.497,472,10,1,29,6680.227593772685,7616.496717313752,4137.227593772685,3479.2691235410725,2360.0,432.0,50.0,0,,,0.32117869998910464
27,Crim1700,10,10,10,10633.836,466,10,1,29,7953.6459684436295,7809.836480241552,5338.6459684436295,2471.190511797926,2330.0,444.0,50.0,0,,,0.23459119998733513
27,CrimNN,10,10,10,10565.868,472,10,1,29,6555.285445016888,7732.868143887933,4066.2854450168866,3666.5826988710546,2360.0,423.0,50.0,0,,,0.5541234999836888
28,C,10,10,10,7527.818,386,10,1,29,5907.093844150076,5166.81774461641,3659.0938441500757,1507.7239004663352,1930.0,381.0,50.0,0,,,0.19778870002483018
28,Crim1500,10,10,10,8612.361,412,10,1,29,6564.795005596367,6095.361400211748,4166.795005596366,1928.5663946153838,2060.0,407.0,50.0,0,,,0.2037189000111539
28,Crim1700,10,10,10,9347.506,390,10,1,29,7695.009882015699,6963.506256919136,5424.009882015699,1539.4963749034366,1950.0,384.0,50.0,0,,,0.19969350000610575
28,CrimNN,10,10,10,8586.308,419,10,1,29,6535.852856840568,6027.308313372559,4095.8528568405677,1931.4554565319902,2095.0,414.0,50.0,0,,,0.20664339998620562
29,C,12,12,12,8241.176,336,12,1,29,5476.5264323263955,6182.176379835658,3629.5264323263946,2552.649947509262,1680.0,319.0,60.0,0,,,0.42265839999890886
29,Crim1500,12,12,12,9417.151,415,12,1,29,6404.227593772685,6893.150914943489,4137.227593772685,2755.9233211708047,2075.0,389.0,60.0,0,,,0.5149136999971233
29,Crim1700,12,12,12,10347.279,396,12,1,29,7515.6459684436295,7933.2791019472625,5338.6459684436295,2594.633133503631,1980.0,374.0,60.0,0,,,0.39329219999490306
29,CrimNN,12,12,12,9401.955,407,12,1,29,6267.285445016888,6928.9552516764,4066.2854450168866,2862.6698066595145,2035.0,378.0,60.0,0,,,0.5814835999917705
30,C,11,11,11,7689.224,368,11,1,29,5754.3330650271355,5438.223629790723,3650.3330650271355,1787.8905647635877,1840.0,356.0,55.0,0,,,0.25475490000098944
30,Crim1500,11,11,11,8693.942,425,11,1,29,6512.227593772687,6108.941891206925,4137.227593772685,1971.7142974342419,2125.0,405.0,55.0,0,,,0.5399879000033252
30,Crim1700,11,11,11,9741.215,394,11,1,29,7580.199650111618,7335.214650307648,5344.199650111618,1991.0150001960333,1970.0,381.0,55.0,0,,,0.41469090001191944
30,CrimNN,11,11,11,8864.385,422,11,1,29,6411.285445016888,6299.38474592099,4066.2854450168866,2233.0993009041044,2110.0,400.0,55.0,0,,,0.4321289999934379
31,C,13,13,13,7861.238,316,13,1,29,5494.613599048801,5911.237685897418,3709.6135990487996,2201.624086848617,1580.0,305.0,65.0,0,,,0.3208466000214685
31,Crim1500,13,13,13,8613.315,398,13,1,29,6451.259051415055,6170.315103187297,4179.259051415052,1991.0560517722463,1990.0,388.0,65.0,0,,,0.30802270001731813
31,Crim1700,13,13,13,9447.941,375,13,1,29,7530.526456633497,7138.941497994955,5355.526456633498,1783.4150413614568,1875.0,369.0,65.0,0,,,0.30386539999744855
31,CrimNN,13,13,13,8413.678,388,13,1,29,6326.316902659256,6029.67769634594,4108.316902659255,1921.3607936866858,1940.0,379.0,65.0,0,,,0.2796548000187613
32,C,13,13,13,7222.321,311,13,1,29,5440.253787109715,5300.32100657971,3673.253787109714,1627.067219469994,1555.0,302.0,65.0,0,,,0.2892926000058651
